nohup: ignoring input
# train_loss	 0.0057396	 valid_loss	 0.0040742
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9894 
# Seg-Dice	 0.9713 
# Seg-FBeta	 0.9862 
# Seg-MIoU	 0.4721 
##############################################


#S Seg-MIoU increase (0.472084 --> 0.473261).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0055081	 valid_loss	 0.0038996
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9725 
# Seg-FBeta	 0.9868 
# Seg-MIoU	 0.4733 
##############################################


#S Seg-MIoU increase (0.473261 --> 0.474379).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0053237	 valid_loss	 0.0037609
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9737 
# Seg-FBeta	 0.9873 
# Seg-MIoU	 0.4744 
##############################################


#S Seg-MIoU increase (0.474379 --> 0.475105).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0051847	 valid_loss	 0.0036502
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9903 
# Seg-Dice	 0.9745 
# Seg-FBeta	 0.9876 
# Seg-MIoU	 0.4751 
##############################################


#S Seg-MIoU increase (0.475105 --> 0.475322).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0050842	 valid_loss	 0.0035839
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9905 
# Seg-Dice	 0.9747 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4753 
##############################################


#S Seg-MIoU increase (0.475322 --> 0.475919).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.0050120	 valid_loss	 0.0035359
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9753 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4759 
##############################################


#S Seg-MIoU increase (0.475919 --> 0.475998).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0049711	 valid_loss	 0.0035024
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9754 
# Seg-FBeta	 0.9881 
# Seg-MIoU	 0.4760 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=3750 #######
# train_loss	 0.0049345	 valid_loss	 0.0034898
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9907 
# Seg-Dice	 0.9753 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4759 
##############################################


#S Seg-MIoU increase (0.475998 --> 0.476228).  Saving model ...
####### validation epoch=31 step=3875 #######
# train_loss	 0.0049163	 valid_loss	 0.0034667
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9907 
# Seg-Dice	 0.9756 
# Seg-FBeta	 0.9882 
# Seg-MIoU	 0.4762 
##############################################


#S Seg-MIoU increase (0.476228 --> 0.476511).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.0048915	 valid_loss	 0.0034474
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9907 
# Seg-Dice	 0.9759 
# Seg-FBeta	 0.9883 
# Seg-MIoU	 0.4765 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=4125 #######
# train_loss	 0.0048667	 valid_loss	 0.0034184
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9908 
# Seg-Dice	 0.9757 
# Seg-FBeta	 0.9882 
# Seg-MIoU	 0.4763 
##############################################


#S Seg-MIoU increase (0.476511 --> 0.476837).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.0048210	 valid_loss	 0.0033746
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9909 
# Seg-Dice	 0.9763 
# Seg-FBeta	 0.9885 
# Seg-MIoU	 0.4768 
##############################################


#S Seg-MIoU increase (0.476837 --> 0.476958).  Saving model ...
####### validation epoch=35 step=4375 #######
# train_loss	 0.0047613	 valid_loss	 0.0033177
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9910 
# Seg-Dice	 0.9764 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4770 
##############################################


#S Seg-MIoU increase (0.476958 --> 0.477296).  Saving model ...
####### validation epoch=36 step=4500 #######
# train_loss	 0.0046806	 valid_loss	 0.0032490
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9912 
# Seg-Dice	 0.9768 
# Seg-FBeta	 0.9887 
# Seg-MIoU	 0.4773 
##############################################


#S Seg-MIoU increase (0.477296 --> 0.478417).  Saving model ...
####### validation epoch=37 step=4625 #######
# train_loss	 0.0045792	 valid_loss	 0.0031528
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9914 
# Seg-Dice	 0.9779 
# Seg-FBeta	 0.9892 
# Seg-MIoU	 0.4784 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=38 step=4750 #######
# train_loss	 0.0044647	 valid_loss	 0.0030511
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9916 
# Seg-Dice	 0.9779 
# Seg-FBeta	 0.9893 
# Seg-MIoU	 0.4784 
##############################################


#S Seg-MIoU increase (0.478417 --> 0.478975).  Saving model ...
####### validation epoch=39 step=4875 #######
# train_loss	 0.0043393	 valid_loss	 0.0029651
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9919 
# Seg-Dice	 0.9785 
# Seg-FBeta	 0.9896 
# Seg-MIoU	 0.4790 
##############################################


#S Seg-MIoU increase (0.478975 --> 0.479729).  Saving model ...
####### validation epoch=40 step=5000 #######
# train_loss	 0.0042148	 valid_loss	 0.0028374
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9921 
# Seg-Dice	 0.9793 
# Seg-FBeta	 0.9900 
# Seg-MIoU	 0.4797 
##############################################




# ------ ending training ------ #


####### validation epoch=40 step=5000 #######
# train_loss	 0.0042148	 valid_loss	 0.0028374
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9921 
# Seg-Dice	 0.9793 
# Seg-FBeta	 0.9900 
# Seg-MIoU	 0.4797 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-16-tanh-01111-bs32-lr5.0e-03-BCE-SGD-S2 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.302720).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.1546470	 valid_loss	 0.0372659
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9766 
# Seg-AP	 0.9478 
# Seg-Dice	 0.7542 
# Seg-FBeta	 0.8803 
# Seg-MIoU	 0.3027 
############################################


#S Seg-MIoU increase (0.302720 --> 0.381721).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.0294671	 valid_loss	 0.0204505
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9889 
# Seg-AP	 0.9591 
# Seg-Dice	 0.8658 
# Seg-FBeta	 0.9362 
# Seg-MIoU	 0.3817 
############################################


#S Seg-MIoU increase (0.381721 --> 0.414785).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0197088	 valid_loss	 0.0148883
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9648 
# Seg-Dice	 0.9068 
# Seg-FBeta	 0.9552 
# Seg-MIoU	 0.4148 
############################################


#S Seg-MIoU increase (0.414785 --> 0.430664).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0158004	 valid_loss	 0.0122266
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9942 
# Seg-AP	 0.9685 
# Seg-Dice	 0.9255 
# Seg-FBeta	 0.9636 
# Seg-MIoU	 0.4307 
############################################


#S Seg-MIoU increase (0.430664 --> 0.437858).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0137215	 valid_loss	 0.0107099
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9712 
# Seg-Dice	 0.9337 
# Seg-FBeta	 0.9676 
# Seg-MIoU	 0.4379 
############################################


#S Seg-MIoU increase (0.437858 --> 0.443189).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0124731	 valid_loss	 0.0097610
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9730 
# Seg-Dice	 0.9398 
# Seg-FBeta	 0.9703 
# Seg-MIoU	 0.4432 
############################################


#S Seg-MIoU increase (0.443189 --> 0.446149).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0116855	 valid_loss	 0.0091850
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9742 
# Seg-Dice	 0.9431 
# Seg-FBeta	 0.9719 
# Seg-MIoU	 0.4461 
############################################


#S Seg-MIoU increase (0.446149 --> 0.447901).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0111945	 valid_loss	 0.0088125
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9752 
# Seg-Dice	 0.9450 
# Seg-FBeta	 0.9729 
# Seg-MIoU	 0.4479 
#############################################


#S Seg-MIoU increase (0.447901 --> 0.448762).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0108835	 valid_loss	 0.0086083
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9758 
# Seg-Dice	 0.9460 
# Seg-FBeta	 0.9734 
# Seg-MIoU	 0.4488 
#############################################


#S Seg-MIoU increase (0.448762 --> 0.449433).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0106906	 valid_loss	 0.0084552
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9760 
# Seg-Dice	 0.9467 
# Seg-FBeta	 0.9737 
# Seg-MIoU	 0.4494 
##############################################


#S Seg-MIoU increase (0.449433 --> 0.450166).  Saving model ...
####### validation epoch=11 step=1375 #######
# train_loss	 0.0105623	 valid_loss	 0.0083460
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9764 
# Seg-Dice	 0.9475 
# Seg-FBeta	 0.9741 
# Seg-MIoU	 0.4502 
##############################################


#S Seg-MIoU increase (0.450166 --> 0.450931).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.0104325	 valid_loss	 0.0082122
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9767 
# Seg-Dice	 0.9484 
# Seg-FBeta	 0.9745 
# Seg-MIoU	 0.4509 
##############################################


#S Seg-MIoU increase (0.450931 --> 0.451306).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.0102613	 valid_loss	 0.0080350
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9773 
# Seg-Dice	 0.9488 
# Seg-FBeta	 0.9748 
# Seg-MIoU	 0.4513 
##############################################


#S Seg-MIoU increase (0.451306 --> 0.452723).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.0100179	 valid_loss	 0.0077594
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9781 
# Seg-Dice	 0.9504 
# Seg-FBeta	 0.9756 
# Seg-MIoU	 0.4527 
##############################################


#S Seg-MIoU increase (0.452723 --> 0.454445).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.0096676	 valid_loss	 0.0073878
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9791 
# Seg-Dice	 0.9523 
# Seg-FBeta	 0.9766 
# Seg-MIoU	 0.4544 
##############################################


#S Seg-MIoU increase (0.454445 --> 0.456797).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.0092265	 valid_loss	 0.0069371
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9548 
# Seg-FBeta	 0.9778 
# Seg-MIoU	 0.4568 
##############################################


#S Seg-MIoU increase (0.456797 --> 0.459758).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.0087212	 valid_loss	 0.0064662
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9817 
# Seg-Dice	 0.9581 
# Seg-FBeta	 0.9794 
# Seg-MIoU	 0.4598 
##############################################


#S Seg-MIoU increase (0.459758 --> 0.461825).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.0081877	 valid_loss	 0.0059798
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9832 
# Seg-Dice	 0.9603 
# Seg-FBeta	 0.9806 
# Seg-MIoU	 0.4618 
##############################################


#S Seg-MIoU increase (0.461825 --> 0.464127).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.0076610	 valid_loss	 0.0055203
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9846 
# Seg-Dice	 0.9628 
# Seg-FBeta	 0.9819 
# Seg-MIoU	 0.4641 
##############################################


#S Seg-MIoU increase (0.464127 --> 0.466979).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.0071567	 valid_loss	 0.0051033
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9857 
# Seg-Dice	 0.9658 
# Seg-FBeta	 0.9833 
# Seg-MIoU	 0.4670 
##############################################


#S Seg-MIoU increase (0.466979 --> 0.469136).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.0067123	 valid_loss	 0.0047395
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9867 
# Seg-Dice	 0.9681 
# Seg-FBeta	 0.9844 
# Seg-MIoU	 0.4691 
##############################################


#S Seg-MIoU increase (0.469136 --> 0.470666).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.0063278	 valid_loss	 0.0044363
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9875 
# Seg-Dice	 0.9698 
# Seg-FBeta	 0.9853 
# Seg-MIoU	 0.4707 
##############################################


#S Seg-MIoU increase (0.470666 --> 0.471584).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.0060063	 valid_loss	 0.0042079
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9882 
# Seg-Dice	 0.9707 
# Seg-FBeta	 0.9858 
# Seg-MIoU	 0.4716 
##############################################


#S Seg-MIoU increase (0.471584 --> 0.472828).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0057470	 valid_loss	 0.0040307
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9888 
# Seg-Dice	 0.9721 
# Seg-FBeta	 0.9864 
# Seg-MIoU	 0.4728 
##############################################


#S Seg-MIoU increase (0.472828 --> 0.474044).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0055463	 valid_loss	 0.0038528
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9891 
# Seg-Dice	 0.9733 
# Seg-FBeta	 0.9870 
# Seg-MIoU	 0.4740 
##############################################


#S Seg-MIoU increase (0.474044 --> 0.474138).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0053914	 valid_loss	 0.0037588
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9734 
# Seg-FBeta	 0.9871 
# Seg-MIoU	 0.4741 
##############################################


#S Seg-MIoU increase (0.474138 --> 0.474321).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0052759	 valid_loss	 0.0036713
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9736 
# Seg-FBeta	 0.9873 
# Seg-MIoU	 0.4743 
##############################################


#S Seg-MIoU increase (0.474321 --> 0.474902).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.0051966	 valid_loss	 0.0036337
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9742 
# Seg-FBeta	 0.9875 
# Seg-MIoU	 0.4749 
##############################################


#S Seg-MIoU increase (0.474902 --> 0.475394).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0051469	 valid_loss	 0.0035946
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9748 
# Seg-FBeta	 0.9877 
# Seg-MIoU	 0.4754 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=30 step=3750 #######
# train_loss	 0.0051146	 valid_loss	 0.0035737
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9745 
# Seg-FBeta	 0.9877 
# Seg-MIoU	 0.4751 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=31 step=3875 #######
# train_loss	 0.0050902	 valid_loss	 0.0035626
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9747 
# Seg-FBeta	 0.9877 
# Seg-MIoU	 0.4753 
##############################################


#S Seg-MIoU increase (0.475394 --> 0.475462).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.0050674	 valid_loss	 0.0035386
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9748 
# Seg-FBeta	 0.9878 
# Seg-MIoU	 0.4755 
##############################################


#S Seg-MIoU increase (0.475462 --> 0.475955).  Saving model ...
####### validation epoch=33 step=4125 #######
# train_loss	 0.0050320	 valid_loss	 0.0035069
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9901 
# Seg-Dice	 0.9754 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4760 
##############################################


#S Seg-MIoU increase (0.475955 --> 0.476141).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.0049926	 valid_loss	 0.0034559
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9902 
# Seg-Dice	 0.9756 
# Seg-FBeta	 0.9881 
# Seg-MIoU	 0.4761 
##############################################


#S Seg-MIoU increase (0.476141 --> 0.476317).  Saving model ...
####### validation epoch=35 step=4375 #######
# train_loss	 0.0049220	 valid_loss	 0.0033897
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9903 
# Seg-Dice	 0.9757 
# Seg-FBeta	 0.9883 
# Seg-MIoU	 0.4763 
##############################################


#S Seg-MIoU increase (0.476317 --> 0.477043).  Saving model ...
####### validation epoch=36 step=4500 #######
# train_loss	 0.0048319	 valid_loss	 0.0033100
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9765 
# Seg-FBeta	 0.9886 
# Seg-MIoU	 0.4770 
##############################################


#S Seg-MIoU increase (0.477043 --> 0.477487).  Saving model ...
####### validation epoch=37 step=4625 #######
# train_loss	 0.0047239	 valid_loss	 0.0032009
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9908 
# Seg-Dice	 0.9770 
# Seg-FBeta	 0.9888 
# Seg-MIoU	 0.4775 
##############################################


#S Seg-MIoU increase (0.477487 --> 0.478196).  Saving model ...
####### validation epoch=38 step=4750 #######
# train_loss	 0.0045937	 valid_loss	 0.0031015
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9912 
# Seg-Dice	 0.9777 
# Seg-FBeta	 0.9892 
# Seg-MIoU	 0.4782 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=4875 #######
# train_loss	 0.0044604	 valid_loss	 0.0029940
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9915 
# Seg-Dice	 0.9777 
# Seg-FBeta	 0.9893 
# Seg-MIoU	 0.4782 
##############################################


#S Seg-MIoU increase (0.478196 --> 0.479521).  Saving model ...
####### validation epoch=40 step=5000 #######
# train_loss	 0.0043194	 valid_loss	 0.0028798
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9918 
# Seg-Dice	 0.9791 
# Seg-FBeta	 0.9899 
# Seg-MIoU	 0.4795 
##############################################




# ------ ending training ------ #


####### validation epoch=40 step=5000 #######
# train_loss	 0.0043194	 valid_loss	 0.0028798
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9918 
# Seg-Dice	 0.9791 
# Seg-FBeta	 0.9899 
# Seg-MIoU	 0.4795 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-16-tanh-01111-bs32-lr5.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.311127).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.1321640	 valid_loss	 0.0366543
# current_lr	 0.005000	 init_lr	 0.005000
# Seg-ACC	 0.9782 
# Seg-AP	 0.9484 
# Seg-Dice	 0.7671 
# Seg-FBeta	 0.8877 
# Seg-MIoU	 0.3111 
############################################


#S Seg-MIoU increase (0.311127 --> 0.372651).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.0288804	 valid_loss	 0.0201284
# current_lr	 0.004890	 init_lr	 0.005000
# Seg-ACC	 0.9877 
# Seg-AP	 0.9609 
# Seg-Dice	 0.8540 
# Seg-FBeta	 0.9310 
# Seg-MIoU	 0.3727 
############################################


#S Seg-MIoU increase (0.372651 --> 0.407760).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0194311	 valid_loss	 0.0148173
# current_lr	 0.004570	 init_lr	 0.005000
# Seg-ACC	 0.9919 
# Seg-AP	 0.9650 
# Seg-Dice	 0.8984 
# Seg-FBeta	 0.9516 
# Seg-MIoU	 0.4078 
############################################


#S Seg-MIoU increase (0.407760 --> 0.426454).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0156584	 valid_loss	 0.0122285
# current_lr	 0.004073	 init_lr	 0.005000
# Seg-ACC	 0.9938 
# Seg-AP	 0.9685 
# Seg-Dice	 0.9206 
# Seg-FBeta	 0.9618 
# Seg-MIoU	 0.4265 
############################################


#S Seg-MIoU increase (0.426454 --> 0.434817).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0136065	 valid_loss	 0.0107175
# current_lr	 0.003445	 init_lr	 0.005000
# Seg-ACC	 0.9946 
# Seg-AP	 0.9716 
# Seg-Dice	 0.9303 
# Seg-FBeta	 0.9664 
# Seg-MIoU	 0.4348 
############################################


#S Seg-MIoU increase (0.434817 --> 0.440925).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0123371	 valid_loss	 0.0097418
# current_lr	 0.002750	 init_lr	 0.005000
# Seg-ACC	 0.9952 
# Seg-AP	 0.9737 
# Seg-Dice	 0.9372 
# Seg-FBeta	 0.9696 
# Seg-MIoU	 0.4409 
############################################


#S Seg-MIoU increase (0.440925 --> 0.443911).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0115226	 valid_loss	 0.0091313
# current_lr	 0.002055	 init_lr	 0.005000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9754 
# Seg-Dice	 0.9406 
# Seg-FBeta	 0.9713 
# Seg-MIoU	 0.4439 
############################################


#S Seg-MIoU increase (0.443911 --> 0.446405).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0109925	 valid_loss	 0.0087503
# current_lr	 0.001427	 init_lr	 0.005000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9764 
# Seg-Dice	 0.9434 
# Seg-FBeta	 0.9726 
# Seg-MIoU	 0.4464 
#############################################


#S Seg-MIoU increase (0.446405 --> 0.448178).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0106589	 valid_loss	 0.0085031
# current_lr	 0.000930	 init_lr	 0.005000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9771 
# Seg-Dice	 0.9453 
# Seg-FBeta	 0.9735 
# Seg-MIoU	 0.4482 
#############################################


#S Seg-MIoU increase (0.448178 --> 0.449137).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0104581	 valid_loss	 0.0083408
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9776 
# Seg-Dice	 0.9464 
# Seg-FBeta	 0.9740 
# Seg-MIoU	 0.4491 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=1375 #######
# train_loss	 0.0103096	 valid_loss	 0.0082472
# current_lr	 0.000500	 init_lr	 0.005000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9779 
# Seg-Dice	 0.9461 
# Seg-FBeta	 0.9740 
# Seg-MIoU	 0.4489 
##############################################


#S Seg-MIoU increase (0.449137 --> 0.449524).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.0101776	 valid_loss	 0.0081039
# current_lr	 0.000610	 init_lr	 0.005000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9783 
# Seg-Dice	 0.9468 
