nohup: ignoring input
####### validation epoch=38 step=19000 #######
# train_loss	 0.0051626	 valid_loss	 0.0035636
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9906 
# Seg-Dice	 0.9755 
# Seg-FBeta	 0.9881 
# Seg-MIoU	 0.4761 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=39 step=19500 #######
# train_loss	 0.0050117	 valid_loss	 0.0034455
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9908 
# Seg-Dice	 0.9752 
# Seg-FBeta	 0.9881 
# Seg-MIoU	 0.4758 
###############################################


#S Seg-MIoU increase (0.476076 --> 0.477655).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0048556	 valid_loss	 0.0033216
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9912 
# Seg-Dice	 0.9771 
# Seg-FBeta	 0.9888 
# Seg-MIoU	 0.4777 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0048556	 valid_loss	 0.0033216
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9912 
# Seg-Dice	 0.9771 
# Seg-FBeta	 0.9888 
# Seg-MIoU	 0.4777 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.281503).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.1403580	 valid_loss	 0.0450870
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9721 
# Seg-AP	 0.9452 
# Seg-Dice	 0.7202 
# Seg-FBeta	 0.8614 
# Seg-MIoU	 0.2815 
############################################


#S Seg-MIoU increase (0.281503 --> 0.359763).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0350107	 valid_loss	 0.0246611
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9860 
# Seg-AP	 0.9571 
# Seg-Dice	 0.8368 
# Seg-FBeta	 0.9221 
# Seg-MIoU	 0.3598 
#############################################


#S Seg-MIoU increase (0.359763 --> 0.390006).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0232214	 valid_loss	 0.0179131
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9898 
# Seg-AP	 0.9625 
# Seg-Dice	 0.8763 
# Seg-FBeta	 0.9413 
# Seg-MIoU	 0.3900 
#############################################


#S Seg-MIoU increase (0.390006 --> 0.414008).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0184445	 valid_loss	 0.0146300
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9925 
# Seg-AP	 0.9660 
# Seg-Dice	 0.9058 
# Seg-FBeta	 0.9548 
# Seg-MIoU	 0.4140 
#############################################


#S Seg-MIoU increase (0.414008 --> 0.424121).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0159014	 valid_loss	 0.0127858
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9935 
# Seg-AP	 0.9691 
# Seg-Dice	 0.9178 
# Seg-FBeta	 0.9605 
# Seg-MIoU	 0.4241 
#############################################


#S Seg-MIoU increase (0.424121 --> 0.432476).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0143828	 valid_loss	 0.0116116
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9944 
# Seg-AP	 0.9709 
# Seg-Dice	 0.9275 
# Seg-FBeta	 0.9649 
# Seg-MIoU	 0.4325 
#############################################


#S Seg-MIoU increase (0.432476 --> 0.434336).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0134303	 valid_loss	 0.0109499
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9945 
# Seg-AP	 0.9723 
# Seg-Dice	 0.9297 
# Seg-FBeta	 0.9661 
# Seg-MIoU	 0.4343 
#############################################


#S Seg-MIoU increase (0.434336 --> 0.438103).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0128302	 valid_loss	 0.0104919
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9731 
# Seg-Dice	 0.9340 
# Seg-FBeta	 0.9680 
# Seg-MIoU	 0.4381 
#############################################


#S Seg-MIoU increase (0.438103 --> 0.439737).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0124646	 valid_loss	 0.0102175
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9950 
# Seg-AP	 0.9737 
# Seg-Dice	 0.9358 
# Seg-FBeta	 0.9689 
# Seg-MIoU	 0.4397 
#############################################


#S Seg-MIoU increase (0.439737 --> 0.442572).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0122436	 valid_loss	 0.0100373
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9740 
# Seg-Dice	 0.9390 
# Seg-FBeta	 0.9702 
# Seg-MIoU	 0.4426 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0120731	 valid_loss	 0.0099495
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9743 
# Seg-Dice	 0.9360 
# Seg-FBeta	 0.9692 
# Seg-MIoU	 0.4399 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=12 step=6000 #######
# train_loss	 0.0119253	 valid_loss	 0.0097585
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9952 
# Seg-AP	 0.9746 
# Seg-Dice	 0.9380 
# Seg-FBeta	 0.9700 
# Seg-MIoU	 0.4416 
##############################################


#S Seg-MIoU increase (0.442572 --> 0.443932).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0117109	 valid_loss	 0.0095286
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9751 
# Seg-Dice	 0.9405 
# Seg-FBeta	 0.9711 
# Seg-MIoU	 0.4439 
##############################################


#S Seg-MIoU increase (0.443932 --> 0.444255).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0114065	 valid_loss	 0.0092186
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9758 
# Seg-Dice	 0.9409 
# Seg-FBeta	 0.9714 
# Seg-MIoU	 0.4443 
##############################################


#S Seg-MIoU increase (0.444255 --> 0.447222).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0109966	 valid_loss	 0.0087750
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9769 
# Seg-Dice	 0.9442 
# Seg-FBeta	 0.9730 
# Seg-MIoU	 0.4472 
##############################################


#S Seg-MIoU increase (0.447222 --> 0.449450).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0104930	 valid_loss	 0.0082498
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9782 
# Seg-Dice	 0.9467 
# Seg-FBeta	 0.9743 
# Seg-MIoU	 0.4494 
##############################################


#S Seg-MIoU increase (0.449450 --> 0.453731).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0099123	 valid_loss	 0.0076586
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9795 
# Seg-Dice	 0.9514 
# Seg-FBeta	 0.9764 
# Seg-MIoU	 0.4537 
##############################################


#S Seg-MIoU increase (0.453731 --> 0.455838).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0092910	 valid_loss	 0.0070944
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9965 
# Seg-AP	 0.9809 
# Seg-Dice	 0.9537 
# Seg-FBeta	 0.9776 
# Seg-MIoU	 0.4558 
##############################################


#S Seg-MIoU increase (0.455838 --> 0.458998).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0086865	 valid_loss	 0.0065517
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9967 
# Seg-AP	 0.9821 
# Seg-Dice	 0.9572 
# Seg-FBeta	 0.9793 
# Seg-MIoU	 0.4590 
##############################################


#S Seg-MIoU increase (0.458998 --> 0.459911).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0081333	 valid_loss	 0.0060853
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9833 
# Seg-Dice	 0.9582 
# Seg-FBeta	 0.9800 
# Seg-MIoU	 0.4599 
###############################################


#S Seg-MIoU increase (0.459911 --> 0.463117).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0076341	 valid_loss	 0.0056518
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9844 
# Seg-Dice	 0.9617 
# Seg-FBeta	 0.9815 
# Seg-MIoU	 0.4631 
###############################################


#S Seg-MIoU increase (0.463117 --> 0.465310).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0072043	 valid_loss	 0.0053084
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9854 
# Seg-Dice	 0.9640 
# Seg-FBeta	 0.9826 
# Seg-MIoU	 0.4653 
###############################################


#S Seg-MIoU increase (0.465310 --> 0.466150).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0068568	 valid_loss	 0.0050270
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9861 
# Seg-Dice	 0.9649 
# Seg-FBeta	 0.9831 
# Seg-MIoU	 0.4662 
###############################################


#S Seg-MIoU increase (0.466150 --> 0.467767).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0065693	 valid_loss	 0.0047960
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9866 
# Seg-Dice	 0.9667 
# Seg-FBeta	 0.9839 
# Seg-MIoU	 0.4678 
###############################################


#S Seg-MIoU increase (0.467767 --> 0.468731).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0063389	 valid_loss	 0.0046291
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9872 
# Seg-Dice	 0.9677 
# Seg-FBeta	 0.9844 
# Seg-MIoU	 0.4687 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=26 step=13000 #######
# train_loss	 0.0061670	 valid_loss	 0.0045098
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9874 
# Seg-Dice	 0.9676 
# Seg-FBeta	 0.9844 
# Seg-MIoU	 0.4686 
###############################################


#S Seg-MIoU increase (0.468731 --> 0.470250).  Saving model ...
####### validation epoch=27 step=13500 #######
# train_loss	 0.0060467	 valid_loss	 0.0044057
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9877 
# Seg-Dice	 0.9693 
# Seg-FBeta	 0.9851 
# Seg-MIoU	 0.4702 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=14000 #######
# train_loss	 0.0059619	 valid_loss	 0.0043644
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9878 
# Seg-Dice	 0.9688 
# Seg-FBeta	 0.9850 
# Seg-MIoU	 0.4698 
###############################################


#S Seg-MIoU increase (0.470250 --> 0.470287).  Saving model ...
####### validation epoch=29 step=14500 #######
# train_loss	 0.0059003	 valid_loss	 0.0042997
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9879 
# Seg-Dice	 0.9693 
# Seg-FBeta	 0.9852 
# Seg-MIoU	 0.4703 
###############################################


#S Seg-MIoU increase (0.470287 --> 0.471049).  Saving model ...
####### validation epoch=30 step=15000 #######
# train_loss	 0.0058608	 valid_loss	 0.0042810
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9880 
# Seg-Dice	 0.9702 
# Seg-FBeta	 0.9855 
# Seg-MIoU	 0.4710 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=15500 #######
# train_loss	 0.0058424	 valid_loss	 0.0042621
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9880 
# Seg-Dice	 0.9693 
# Seg-FBeta	 0.9852 
# Seg-MIoU	 0.4702 
###############################################


#S Seg-MIoU increase (0.471049 --> 0.471334).  Saving model ...
####### validation epoch=32 step=16000 #######
# train_loss	 0.0058127	 valid_loss	 0.0042425
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9881 
# Seg-Dice	 0.9705 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4713 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=16500 #######
# train_loss	 0.0057727	 valid_loss	 0.0041961
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9882 
# Seg-Dice	 0.9702 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4711 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=34 step=17000 #######
# train_loss	 0.0057218	 valid_loss	 0.0041708
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9884 
# Seg-Dice	 0.9703 
# Seg-FBeta	 0.9856 
# Seg-MIoU	 0.4712 
###############################################


#S Seg-MIoU increase (0.471334 --> 0.471494).  Saving model ...
####### validation epoch=35 step=17500 #######
# train_loss	 0.0056441	 valid_loss	 0.0040710
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9978 
# Seg-AP	 0.9884 
# Seg-Dice	 0.9706 
# Seg-FBeta	 0.9858 
# Seg-MIoU	 0.4715 
###############################################


#S Seg-MIoU increase (0.471494 --> 0.472339).  Saving model ...
####### validation epoch=36 step=18000 #######
# train_loss	 0.0055465	 valid_loss	 0.0039702
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9888 
# Seg-Dice	 0.9715 
# Seg-FBeta	 0.9862 
# Seg-MIoU	 0.4723 
###############################################


#S Seg-MIoU increase (0.472339 --> 0.473084).  Saving model ...
####### validation epoch=37 step=18500 #######
# train_loss	 0.0054246	 valid_loss	 0.0038525
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9890 
# Seg-Dice	 0.9723 
# Seg-FBeta	 0.9866 
# Seg-MIoU	 0.4731 
###############################################


#S Seg-MIoU increase (0.473084 --> 0.473936).  Saving model ...
####### validation epoch=38 step=19000 #######
# train_loss	 0.0052869	 valid_loss	 0.0037533
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9895 
# Seg-Dice	 0.9732 
# Seg-FBeta	 0.9870 
# Seg-MIoU	 0.4739 
###############################################


#S Seg-MIoU increase (0.473936 --> 0.474338).  Saving model ...
####### validation epoch=39 step=19500 #######
# train_loss	 0.0051350	 valid_loss	 0.0036148
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9898 
# Seg-Dice	 0.9736 
# Seg-FBeta	 0.9873 
# Seg-MIoU	 0.4743 
###############################################


#S Seg-MIoU increase (0.474338 --> 0.475251).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0049844	 valid_loss	 0.0034668
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9746 
# Seg-FBeta	 0.9877 
# Seg-MIoU	 0.4753 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0049844	 valid_loss	 0.0034668
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9899 
# Seg-Dice	 0.9746 
# Seg-FBeta	 0.9877 
# Seg-MIoU	 0.4753 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs8-lr1.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.267280).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.1547254	 valid_loss	 0.0458630
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9687 
# Seg-AP	 0.9420 
# Seg-Dice	 0.6965 
# Seg-FBeta	 0.8473 
# Seg-MIoU	 0.2673 
############################################


#S Seg-MIoU increase (0.267280 --> 0.360770).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0352584	 valid_loss	 0.0246856
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9861 
# Seg-AP	 0.9553 
# Seg-Dice	 0.8381 
# Seg-FBeta	 0.9226 
# Seg-MIoU	 0.3608 
#############################################


#S Seg-MIoU increase (0.360770 --> 0.397039).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0230518	 valid_loss	 0.0177150
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9907 
# Seg-AP	 0.9622 
# Seg-Dice	 0.8851 
# Seg-FBeta	 0.9450 
# Seg-MIoU	 0.3970 
#############################################


#S Seg-MIoU increase (0.397039 --> 0.413517).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0181295	 valid_loss	 0.0144086
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9924 
# Seg-AP	 0.9666 
# Seg-Dice	 0.9052 
# Seg-FBeta	 0.9548 
# Seg-MIoU	 0.4135 
#############################################


#S Seg-MIoU increase (0.413517 --> 0.426118).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0155464	 valid_loss	 0.0125123
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9937 
# Seg-AP	 0.9694 
# Seg-Dice	 0.9201 
# Seg-FBeta	 0.9616 
# Seg-MIoU	 0.4261 
#############################################


#S Seg-MIoU increase (0.426118 --> 0.432089).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0140167	 valid_loss	 0.0113844
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9943 
# Seg-AP	 0.9713 
# Seg-Dice	 0.9271 
# Seg-FBeta	 0.9649 
# Seg-MIoU	 0.4321 
#############################################


#S Seg-MIoU increase (0.432089 --> 0.437412).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0130765	 valid_loss	 0.0106531
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9948 
# Seg-AP	 0.9725 
# Seg-Dice	 0.9332 
# Seg-FBeta	 0.9676 
# Seg-MIoU	 0.4374 
#############################################


#S Seg-MIoU increase (0.437412 --> 0.439208).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0125095	 valid_loss	 0.0102509
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9950 
# Seg-AP	 0.9733 
# Seg-Dice	 0.9352 
# Seg-FBeta	 0.9686 
# Seg-MIoU	 0.4392 
#############################################


#S Seg-MIoU increase (0.439208 --> 0.440896).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0121554	 valid_loss	 0.0099828
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9739 
# Seg-Dice	 0.9371 
# Seg-FBeta	 0.9695 
# Seg-MIoU	 0.4409 
#############################################


#S Seg-MIoU increase (0.440896 --> 0.440902).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0119475	 valid_loss	 0.0098366
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9740 
# Seg-Dice	 0.9371 
# Seg-FBeta	 0.9696 
# Seg-MIoU	 0.4409 
##############################################


#S Seg-MIoU increase (0.440902 --> 0.440908).  Saving model ...
####### validation epoch=11 step=5500 #######
# train_loss	 0.0117812	 valid_loss	 0.0097111
# current_lr	 0.000100	 init_lr	 0.001000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9743 
# Seg-Dice	 0.9371 
# Seg-FBeta	 0.9697 
# Seg-MIoU	 0.4409 
##############################################


#S Seg-MIoU increase (0.440908 --> 0.442900).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0116455	 valid_loss	 0.0095543
# current_lr	 0.000122	 init_lr	 0.001000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9747 
# Seg-Dice	 0.9394 
# Seg-FBeta	 0.9706 
# Seg-MIoU	 0.4429 
##############################################


#S Seg-MIoU increase (0.442900 --> 0.442956).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0114319	 valid_loss	 0.0093349
# current_lr	 0.000186	 init_lr	 0.001000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9750 
# Seg-Dice	 0.9394 
# Seg-FBeta	 0.9708 
# Seg-MIoU	 0.4430 
##############################################


#S Seg-MIoU increase (0.442956 --> 0.445108).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0111739	 valid_loss	 0.0090226
# current_lr	 0.000285	 init_lr	 0.001000
# Seg-ACC	 0.9955 
# Seg-AP	 0.9758 
# Seg-Dice	 0.9419 
# Seg-FBeta	 0.9719 
# Seg-MIoU	 0.4451 
##############################################


#S Seg-MIoU increase (0.445108 --> 0.445854).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0107744	 valid_loss	 0.0086231
# current_lr	 0.000411	 init_lr	 0.001000
# Seg-ACC	 0.9956 
# Seg-AP	 0.9767 
# Seg-Dice	 0.9427 
# Seg-FBeta	 0.9725 
# Seg-MIoU	 0.4459 
##############################################


#S Seg-MIoU increase (0.445854 --> 0.450035).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0102927	 valid_loss	 0.0081180
# current_lr	 0.000550	 init_lr	 0.001000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9779 
# Seg-Dice	 0.9473 
# Seg-FBeta	 0.9745 
# Seg-MIoU	 0.4500 
##############################################


#S Seg-MIoU increase (0.450035 --> 0.452131).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0097625	 valid_loss	 0.0075811
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9791 
# Seg-Dice	 0.9497 
# Seg-FBeta	 0.9757 
# Seg-MIoU	 0.4521 
##############################################


#S Seg-MIoU increase (0.452131 --> 0.454716).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0091793	 valid_loss	 0.0070493
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9525 
# Seg-FBeta	 0.9771 
# Seg-MIoU	 0.4547 
##############################################


#S Seg-MIoU increase (0.454716 --> 0.457301).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0086181	 valid_loss	 0.0065189
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9818 
# Seg-Dice	 0.9553 
# Seg-FBeta	 0.9785 
# Seg-MIoU	 0.4573 
##############################################


#S Seg-MIoU increase (0.457301 --> 0.460806).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0080796	 valid_loss	 0.0060210
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9831 
# Seg-Dice	 0.9592 
# Seg-FBeta	 0.9803 
# Seg-MIoU	 0.4608 
###############################################


#S Seg-MIoU increase (0.460806 --> 0.462573).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0075970	 valid_loss	 0.0056081
# current_lr	 0.001000	 init_lr	 0.001000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9843 
# Seg-Dice	 0.9611 
# Seg-FBeta	 0.9813 
# Seg-MIoU	 0.4626 
###############################################


#S Seg-MIoU increase (0.462573 --> 0.464250).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0071751	 valid_loss	 0.0052575
# current_lr	 0.000978	 init_lr	 0.001000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9854 
# Seg-Dice	 0.9629 
# Seg-FBeta	 0.9822 
# Seg-MIoU	 0.4643 
###############################################


#S Seg-MIoU increase (0.464250 --> 0.466553).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0068361	 valid_loss	 0.0049514
# current_lr	 0.000914	 init_lr	 0.001000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9863 
# Seg-Dice	 0.9654 
# Seg-FBeta	 0.9833 
# Seg-MIoU	 0.4666 
###############################################


#S Seg-MIoU increase (0.466553 --> 0.467358).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0065418	 valid_loss	 0.0047189
# current_lr	 0.000815	 init_lr	 0.001000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9869 
# Seg-Dice	 0.9662 
# Seg-FBeta	 0.9838 
# Seg-MIoU	 0.4674 
###############################################


#S Seg-MIoU increase (0.467358 --> 0.468552).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0063215	 valid_loss	 0.0045434
# current_lr	 0.000689	 init_lr	 0.001000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9874 
# Seg-Dice	 0.9675 
# Seg-FBeta	 0.9844 
