nohup: ignoring input
####### validation epoch=3 step=1500 #######
# train_loss	 0.0140651	 valid_loss	 0.0102673
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9734 
# Seg-Dice	 0.9345 
# Seg-FBeta	 0.9686 
# Seg-MIoU	 0.4386 
#############################################


#S Seg-MIoU increase (0.438562 --> 0.449902).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0113429	 valid_loss	 0.0083347
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9781 
# Seg-Dice	 0.9472 
# Seg-FBeta	 0.9745 
# Seg-MIoU	 0.4499 
#############################################


#S Seg-MIoU increase (0.449902 --> 0.455155).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0097526	 valid_loss	 0.0072135
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9817 
# Seg-Dice	 0.9530 
# Seg-FBeta	 0.9775 
# Seg-MIoU	 0.4552 
#############################################


#S Seg-MIoU increase (0.455155 --> 0.459136).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0087574	 valid_loss	 0.0064617
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9838 
# Seg-Dice	 0.9574 
# Seg-FBeta	 0.9796 
# Seg-MIoU	 0.4591 
#############################################


#S Seg-MIoU increase (0.459136 --> 0.460120).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0081343	 valid_loss	 0.0060451
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9850 
# Seg-Dice	 0.9584 
# Seg-FBeta	 0.9803 
# Seg-MIoU	 0.4601 
#############################################


#S Seg-MIoU increase (0.460120 --> 0.462758).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0077431	 valid_loss	 0.0057605
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9857 
# Seg-Dice	 0.9613 
# Seg-FBeta	 0.9815 
# Seg-MIoU	 0.4628 
#############################################


#S Seg-MIoU increase (0.462758 --> 0.463298).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0075081	 valid_loss	 0.0056003
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9862 
# Seg-Dice	 0.9619 
# Seg-FBeta	 0.9818 
# Seg-MIoU	 0.4633 
#############################################


#S Seg-MIoU increase (0.463298 --> 0.464579).  Saving model ...
####### validation epoch=10 step=5000 #######
# train_loss	 0.0073673	 valid_loss	 0.0054798
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9865 
# Seg-Dice	 0.9632 
# Seg-FBeta	 0.9824 
# Seg-MIoU	 0.4646 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0072596	 valid_loss	 0.0054267
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9866 
# Seg-Dice	 0.9626 
# Seg-FBeta	 0.9822 
# Seg-MIoU	 0.4640 
##############################################


#S Seg-MIoU increase (0.464579 --> 0.464957).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0071662	 valid_loss	 0.0053191
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9868 
# Seg-Dice	 0.9636 
# Seg-FBeta	 0.9826 
# Seg-MIoU	 0.4650 
##############################################


#S Seg-MIoU increase (0.464957 --> 0.466269).  Saving model ...
####### validation epoch=13 step=6500 #######
# train_loss	 0.0070301	 valid_loss	 0.0051817
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9872 
# Seg-Dice	 0.9651 
# Seg-FBeta	 0.9832 
# Seg-MIoU	 0.4663 
##############################################


#S Seg-MIoU increase (0.466269 --> 0.466886).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0068410	 valid_loss	 0.0049977
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9974 
# Seg-AP	 0.9876 
# Seg-Dice	 0.9657 
# Seg-FBeta	 0.9836 
# Seg-MIoU	 0.4669 
##############################################


#S Seg-MIoU increase (0.466886 --> 0.468203).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0065942	 valid_loss	 0.0047573
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9975 
# Seg-AP	 0.9883 
# Seg-Dice	 0.9671 
# Seg-FBeta	 0.9843 
# Seg-MIoU	 0.4682 
##############################################


#S Seg-MIoU increase (0.468203 --> 0.469451).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0062841	 valid_loss	 0.0044667
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9890 
# Seg-Dice	 0.9685 
# Seg-FBeta	 0.9849 
# Seg-MIoU	 0.4695 
##############################################


#S Seg-MIoU increase (0.469451 --> 0.472413).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0059341	 valid_loss	 0.0041324
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9896 
# Seg-Dice	 0.9716 
# Seg-FBeta	 0.9863 
# Seg-MIoU	 0.4724 
##############################################


#S Seg-MIoU increase (0.472413 --> 0.473703).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0055674	 valid_loss	 0.0038297
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9903 
# Seg-Dice	 0.9730 
# Seg-FBeta	 0.9870 
# Seg-MIoU	 0.4737 
##############################################


#S Seg-MIoU increase (0.473703 --> 0.475803).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0052094	 valid_loss	 0.0035403
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9981 
# Seg-AP	 0.9908 
# Seg-Dice	 0.9752 
# Seg-FBeta	 0.9880 
# Seg-MIoU	 0.4758 
##############################################


#S Seg-MIoU increase (0.475803 --> 0.476371).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0048832	 valid_loss	 0.0032965
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9914 
# Seg-Dice	 0.9758 
# Seg-FBeta	 0.9884 
# Seg-MIoU	 0.4764 
###############################################


#S Seg-MIoU increase (0.476371 --> 0.479110).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0045877	 valid_loss	 0.0030441
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9918 
# Seg-Dice	 0.9786 
# Seg-FBeta	 0.9896 
# Seg-MIoU	 0.4791 
###############################################


#S Seg-MIoU increase (0.479110 --> 0.480035).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0043282	 valid_loss	 0.0028684
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9923 
# Seg-Dice	 0.9796 
# Seg-FBeta	 0.9901 
# Seg-MIoU	 0.4800 
###############################################


#S Seg-MIoU increase (0.480035 --> 0.480417).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0041184	 valid_loss	 0.0027135
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9927 
# Seg-Dice	 0.9800 
# Seg-FBeta	 0.9903 
# Seg-MIoU	 0.4804 
###############################################


#S Seg-MIoU increase (0.480417 --> 0.481019).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0039410	 valid_loss	 0.0026025
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9929 
# Seg-Dice	 0.9806 
# Seg-FBeta	 0.9907 
# Seg-MIoU	 0.4810 
###############################################


#S Seg-MIoU increase (0.481019 --> 0.482232).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0037979	 valid_loss	 0.0024988
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9931 
# Seg-Dice	 0.9819 
# Seg-FBeta	 0.9912 
# Seg-MIoU	 0.4822 
###############################################


#S Seg-MIoU increase (0.482232 --> 0.482390).  Saving model ...
####### validation epoch=26 step=13000 #######
# train_loss	 0.0036885	 valid_loss	 0.0024338
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9933 
# Seg-Dice	 0.9821 
# Seg-FBeta	 0.9913 
# Seg-MIoU	 0.4824 
###############################################


#S Seg-MIoU increase (0.482390 --> 0.483149).  Saving model ...
####### validation epoch=27 step=13500 #######
# train_loss	 0.0036124	 valid_loss	 0.0023724
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9828 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4831 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=14000 #######
# train_loss	 0.0035581	 valid_loss	 0.0023549
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9827 
# Seg-FBeta	 0.9916 
# Seg-MIoU	 0.4830 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=29 step=14500 #######
# train_loss	 0.0035220	 valid_loss	 0.0023232
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9828 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4831 
###############################################


#S Seg-MIoU increase (0.483149 --> 0.483241).  Saving model ...
####### validation epoch=30 step=15000 #######
# train_loss	 0.0034965	 valid_loss	 0.0023169
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9936 
# Seg-Dice	 0.9829 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4832 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=15500 #######
# train_loss	 0.0034825	 valid_loss	 0.0023011
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9936 
# Seg-Dice	 0.9829 
# Seg-FBeta	 0.9917 
# Seg-MIoU	 0.4832 
###############################################


#S Seg-MIoU increase (0.483241 --> 0.483819).  Saving model ...
####### validation epoch=32 step=16000 #######
# train_loss	 0.0034648	 valid_loss	 0.0022905
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9937 
# Seg-Dice	 0.9835 
# Seg-FBeta	 0.9920 
# Seg-MIoU	 0.4838 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=33 step=16500 #######
# train_loss	 0.0034402	 valid_loss	 0.0022728
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9937 
# Seg-Dice	 0.9831 
# Seg-FBeta	 0.9919 
# Seg-MIoU	 0.4834 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=34 step=17000 #######
# train_loss	 0.0034075	 valid_loss	 0.0022608
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9830 
# Seg-FBeta	 0.9918 
# Seg-MIoU	 0.4833 
###############################################


#S Seg-MIoU increase (0.483819 --> 0.484030).  Saving model ...
####### validation epoch=35 step=17500 #######
# train_loss	 0.0033584	 valid_loss	 0.0021899
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9938 
# Seg-Dice	 0.9838 
# Seg-FBeta	 0.9921 
# Seg-MIoU	 0.4840 
###############################################


#S Seg-MIoU increase (0.484030 --> 0.484515).  Saving model ...
####### validation epoch=36 step=18000 #######
# train_loss	 0.0032964	 valid_loss	 0.0021417
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9940 
# Seg-Dice	 0.9843 
# Seg-FBeta	 0.9924 
# Seg-MIoU	 0.4845 
###############################################


#S Seg-MIoU increase (0.484515 --> 0.484726).  Saving model ...
####### validation epoch=37 step=18500 #######
# train_loss	 0.0032178	 valid_loss	 0.0020793
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9941 
# Seg-Dice	 0.9845 
# Seg-FBeta	 0.9925 
# Seg-MIoU	 0.4847 
###############################################


#S Seg-MIoU increase (0.484726 --> 0.485070).  Saving model ...
####### validation epoch=38 step=19000 #######
# train_loss	 0.0031314	 valid_loss	 0.0020286
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9944 
# Seg-Dice	 0.9848 
# Seg-FBeta	 0.9927 
# Seg-MIoU	 0.4851 
###############################################


#S Seg-MIoU increase (0.485070 --> 0.485564).  Saving model ...
####### validation epoch=39 step=19500 #######
# train_loss	 0.0030317	 valid_loss	 0.0019459
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9989 
# Seg-AP	 0.9945 
# Seg-Dice	 0.9853 
# Seg-FBeta	 0.9929 
# Seg-MIoU	 0.4856 
###############################################


#S Seg-MIoU increase (0.485564 --> 0.486577).  Saving model ...
####### validation epoch=40 step=20000 #######
# train_loss	 0.0029318	 valid_loss	 0.0018619
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9945 
# Seg-Dice	 0.9864 
# Seg-FBeta	 0.9934 
# Seg-MIoU	 0.4866 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=20000 #######
# train_loss	 0.0029318	 valid_loss	 0.0018619
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9990 
# Seg-AP	 0.9945 
# Seg-Dice	 0.9864 
# Seg-FBeta	 0.9934 
# Seg-MIoU	 0.4866 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-16-tanh-01111-bs8-lr2.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.357831).  Saving model ...
####### validation epoch=1 step=500 #######
# train_loss	 0.0998050	 valid_loss	 0.0246986
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9857 
# Seg-AP	 0.9606 
# Seg-Dice	 0.8342 
# Seg-FBeta	 0.9218 
# Seg-MIoU	 0.3578 
############################################


#S Seg-MIoU increase (0.357831 --> 0.413708).  Saving model ...
####### validation epoch=2 step=1000 #######
# train_loss	 0.0203766	 valid_loss	 0.0138477
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9925 
# Seg-AP	 0.9702 
# Seg-Dice	 0.9055 
# Seg-FBeta	 0.9553 
# Seg-MIoU	 0.4137 
#############################################


#S Seg-MIoU increase (0.413708 --> 0.438036).  Saving model ...
####### validation epoch=3 step=1500 #######
# train_loss	 0.0139542	 valid_loss	 0.0101549
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9949 
# Seg-AP	 0.9752 
# Seg-Dice	 0.9339 
# Seg-FBeta	 0.9681 
# Seg-MIoU	 0.4380 
#############################################


#S Seg-MIoU increase (0.438036 --> 0.445326).  Saving model ...
####### validation epoch=4 step=2000 #######
# train_loss	 0.0112008	 valid_loss	 0.0083397
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9955 
# Seg-AP	 0.9792 
# Seg-Dice	 0.9421 
# Seg-FBeta	 0.9724 
# Seg-MIoU	 0.4453 
#############################################


#S Seg-MIoU increase (0.445326 --> 0.453016).  Saving model ...
####### validation epoch=5 step=2500 #######
# train_loss	 0.0096594	 valid_loss	 0.0071983
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9816 
# Seg-Dice	 0.9507 
# Seg-FBeta	 0.9763 
# Seg-MIoU	 0.4530 
#############################################


#S Seg-MIoU increase (0.453016 --> 0.456694).  Saving model ...
####### validation epoch=6 step=3000 #######
# train_loss	 0.0087072	 valid_loss	 0.0065216
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9835 
# Seg-Dice	 0.9547 
# Seg-FBeta	 0.9783 
# Seg-MIoU	 0.4567 
#############################################


#S Seg-MIoU increase (0.456694 --> 0.460522).  Saving model ...
####### validation epoch=7 step=3500 #######
# train_loss	 0.0081109	 valid_loss	 0.0060758
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9845 
# Seg-Dice	 0.9589 
# Seg-FBeta	 0.9801 
# Seg-MIoU	 0.4605 
#############################################


#S Seg-MIoU increase (0.460522 --> 0.461291).  Saving model ...
####### validation epoch=8 step=4000 #######
# train_loss	 0.0077417	 valid_loss	 0.0058093
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9851 
# Seg-Dice	 0.9597 
# Seg-FBeta	 0.9806 
# Seg-MIoU	 0.4613 
#############################################


#S Seg-MIoU increase (0.461291 --> 0.462590).  Saving model ...
####### validation epoch=9 step=4500 #######
# train_loss	 0.0075158	 valid_loss	 0.0056534
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9971 
# Seg-AP	 0.9856 
# Seg-Dice	 0.9611 
# Seg-FBeta	 0.9812 
# Seg-MIoU	 0.4626 
#############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=10 step=5000 #######
# train_loss	 0.0073798	 valid_loss	 0.0055527
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9857 
# Seg-Dice	 0.9609 
# Seg-FBeta	 0.9812 
# Seg-MIoU	 0.4624 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=11 step=5500 #######
# train_loss	 0.0072737	 valid_loss	 0.0054781
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9970 
# Seg-AP	 0.9860 
# Seg-Dice	 0.9610 
# Seg-FBeta	 0.9813 
# Seg-MIoU	 0.4625 
##############################################


#S Seg-MIoU increase (0.462590 --> 0.463922).  Saving model ...
####### validation epoch=12 step=6000 #######
# train_loss	 0.0071834	 valid_loss	 0.0053894
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9862 
# Seg-Dice	 0.9625 
# Seg-FBeta	 0.9819 
# Seg-MIoU	 0.4639 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=13 step=6500 #######
# train_loss	 0.0070478	 valid_loss	 0.0052588
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9972 
# Seg-AP	 0.9866 
# Seg-Dice	 0.9625 
# Seg-FBeta	 0.9820 
# Seg-MIoU	 0.4639 
##############################################


#S Seg-MIoU increase (0.463922 --> 0.465110).  Saving model ...
####### validation epoch=14 step=7000 #######
# train_loss	 0.0068781	 valid_loss	 0.0050792
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9871 
# Seg-Dice	 0.9638 
# Seg-FBeta	 0.9826 
# Seg-MIoU	 0.4651 
##############################################


#S Seg-MIoU increase (0.465110 --> 0.465287).  Saving model ...
####### validation epoch=15 step=7500 #######
# train_loss	 0.0066163	 valid_loss	 0.0048347
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9973 
# Seg-AP	 0.9877 
# Seg-Dice	 0.9640 
# Seg-FBeta	 0.9829 
# Seg-MIoU	 0.4653 
##############################################


#S Seg-MIoU increase (0.465287 --> 0.468856).  Saving model ...
####### validation epoch=16 step=8000 #######
# train_loss	 0.0062999	 valid_loss	 0.0045298
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9976 
# Seg-AP	 0.9884 
# Seg-Dice	 0.9678 
# Seg-FBeta	 0.9845 
# Seg-MIoU	 0.4689 
##############################################


#S Seg-MIoU increase (0.468856 --> 0.470572).  Saving model ...
####### validation epoch=17 step=8500 #######
# train_loss	 0.0059594	 valid_loss	 0.0041987
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9977 
# Seg-AP	 0.9892 
# Seg-Dice	 0.9697 
# Seg-FBeta	 0.9854 
# Seg-MIoU	 0.4706 
##############################################


#S Seg-MIoU increase (0.470572 --> 0.472388).  Saving model ...
####### validation epoch=18 step=9000 #######
# train_loss	 0.0055819	 valid_loss	 0.0038940
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9979 
# Seg-AP	 0.9900 
# Seg-Dice	 0.9716 
# Seg-FBeta	 0.9863 
# Seg-MIoU	 0.4724 
##############################################


#S Seg-MIoU increase (0.472388 --> 0.474428).  Saving model ...
####### validation epoch=19 step=9500 #######
# train_loss	 0.0052222	 valid_loss	 0.0035855
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9980 
# Seg-AP	 0.9907 
# Seg-Dice	 0.9737 
# Seg-FBeta	 0.9873 
# Seg-MIoU	 0.4744 
##############################################


#S Seg-MIoU increase (0.474428 --> 0.476970).  Saving model ...
####### validation epoch=20 step=10000 #######
# train_loss	 0.0048798	 valid_loss	 0.0032969
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9982 
# Seg-AP	 0.9913 
# Seg-Dice	 0.9764 
# Seg-FBeta	 0.9885 
# Seg-MIoU	 0.4770 
###############################################


#S Seg-MIoU increase (0.476970 --> 0.478107).  Saving model ...
####### validation epoch=21 step=10500 #######
# train_loss	 0.0045803	 valid_loss	 0.0030778
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9983 
# Seg-AP	 0.9918 
# Seg-Dice	 0.9776 
# Seg-FBeta	 0.9891 
# Seg-MIoU	 0.4781 
###############################################


#S Seg-MIoU increase (0.478107 --> 0.479382).  Saving model ...
####### validation epoch=22 step=11000 #######
# train_loss	 0.0043184	 valid_loss	 0.0028756
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9984 
# Seg-AP	 0.9922 
# Seg-Dice	 0.9789 
# Seg-FBeta	 0.9897 
# Seg-MIoU	 0.4794 
###############################################


#S Seg-MIoU increase (0.479382 --> 0.480707).  Saving model ...
####### validation epoch=23 step=11500 #######
# train_loss	 0.0041134	 valid_loss	 0.0027218
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9985 
# Seg-AP	 0.9926 
# Seg-Dice	 0.9803 
# Seg-FBeta	 0.9904 
# Seg-MIoU	 0.4807 
###############################################


#S Seg-MIoU increase (0.480707 --> 0.481344).  Saving model ...
####### validation epoch=24 step=12000 #######
# train_loss	 0.0039350	 valid_loss	 0.0025881
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9986 
# Seg-AP	 0.9928 
# Seg-Dice	 0.9810 
# Seg-FBeta	 0.9907 
# Seg-MIoU	 0.4813 
###############################################


#S Seg-MIoU increase (0.481344 --> 0.482388).  Saving model ...
####### validation epoch=25 step=12500 #######
# train_loss	 0.0037972	 valid_loss	 0.0024840
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9929 
# Seg-Dice	 0.9821 
# Seg-FBeta	 0.9912 
# Seg-MIoU	 0.4824 
###############################################


#S Seg-MIoU increase (0.482388 --> 0.482681).  Saving model ...
####### validation epoch=26 step=13000 #######
# train_loss	 0.0036890	 valid_loss	 0.0024355
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9932 
# Seg-Dice	 0.9824 
# Seg-FBeta	 0.9914 
# Seg-MIoU	 0.4827 
###############################################


#S Seg-MIoU increase (0.482681 --> 0.482829).  Saving model ...
####### validation epoch=27 step=13500 #######
# train_loss	 0.0036167	 valid_loss	 0.0023997
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9825 
# Seg-FBeta	 0.9915 
# Seg-MIoU	 0.4828 
###############################################


#S Seg-MIoU increase (0.482829 --> 0.483228).  Saving model ...
####### validation epoch=28 step=14000 #######
# train_loss	 0.0035651	 valid_loss	 0.0023461
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9987 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9829 
# Seg-FBeta	 0.9916 
# Seg-MIoU	 0.4832 
###############################################


#S Seg-MIoU increase (0.483228 --> 0.483549).  Saving model ...
####### validation epoch=29 step=14500 #######
# train_loss	 0.0035305	 valid_loss	 0.0023298
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9833 
# Seg-FBeta	 0.9918 
# Seg-MIoU	 0.4835 
###############################################


#S Seg-MIoU increase (0.483549 --> 0.483611).  Saving model ...
####### validation epoch=30 step=15000 #######
# train_loss	 0.0035085	 valid_loss	 0.0023127
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9833 
# Seg-FBeta	 0.9918 
# Seg-MIoU	 0.4836 
###############################################


#S Seg-MIoU increase (0.483611 --> 0.483862).  Saving model ...
####### validation epoch=31 step=15500 #######
# train_loss	 0.0034927	 valid_loss	 0.0022886
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9934 
# Seg-Dice	 0.9836 
# Seg-FBeta	 0.9919 
# Seg-MIoU	 0.4839 
###############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=32 step=16000 #######
# train_loss	 0.0034787	 valid_loss	 0.0022914
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9834 
# Seg-FBeta	 0.9919 
# Seg-MIoU	 0.4837 
###############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=33 step=16500 #######
# train_loss	 0.0034563	 valid_loss	 0.0022603
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9988 
# Seg-AP	 0.9935 
# Seg-Dice	 0.9834 
# Seg-FBeta	 0.9919 
# Seg-MIoU	 0.4837 
###############################################


#S Seg-MIoU increase (0.483862 --> 0.484243).  Saving model ...
