nohup: ignoring input
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-32-tanh-01111-bs32-lr2.0e-03-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.135851).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.2291402	 valid_loss	 0.0828962
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9034 
# Seg-AP	 0.9171 
# Seg-Dice	 0.4272 
# Seg-FBeta	 0.6494 
# Seg-MIoU	 0.1359 
############################################


#S Seg-MIoU increase (0.135851 --> 0.279489).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.0625835	 valid_loss	 0.0450655
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9717 
# Seg-AP	 0.9433 
# Seg-Dice	 0.7171 
# Seg-FBeta	 0.8594 
# Seg-MIoU	 0.2795 
############################################


#S Seg-MIoU increase (0.279489 --> 0.331822).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0399753	 valid_loss	 0.0321041
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9818 
# Seg-AP	 0.9509 
# Seg-Dice	 0.7978 
# Seg-FBeta	 0.9025 
# Seg-MIoU	 0.3318 
############################################


#S Seg-MIoU increase (0.331822 --> 0.355281).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0309569	 valid_loss	 0.0259268
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9854 
# Seg-AP	 0.9550 
# Seg-Dice	 0.8308 
# Seg-FBeta	 0.9188 
# Seg-MIoU	 0.3553 
############################################


#S Seg-MIoU increase (0.355281 --> 0.367309).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0262758	 valid_loss	 0.0224255
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9870 
# Seg-AP	 0.9579 
# Seg-Dice	 0.8470 
# Seg-FBeta	 0.9269 
# Seg-MIoU	 0.3673 
############################################


#S Seg-MIoU increase (0.367309 --> 0.378682).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0235442	 valid_loss	 0.0203128
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9885 
# Seg-AP	 0.9595 
# Seg-Dice	 0.8619 
# Seg-FBeta	 0.9340 
# Seg-MIoU	 0.3787 
############################################


#S Seg-MIoU increase (0.378682 --> 0.384825).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0218750	 valid_loss	 0.0190259
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9893 
# Seg-AP	 0.9607 
# Seg-Dice	 0.8698 
# Seg-FBeta	 0.9378 
# Seg-MIoU	 0.3848 
############################################


#S Seg-MIoU increase (0.384825 --> 0.388906).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0208342	 valid_loss	 0.0182517
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9897 
# Seg-AP	 0.9614 
# Seg-Dice	 0.8750 
# Seg-FBeta	 0.9403 
# Seg-MIoU	 0.3889 
#############################################


#S Seg-MIoU increase (0.388906 --> 0.392697).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0202002	 valid_loss	 0.0177572
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9902 
# Seg-AP	 0.9619 
# Seg-Dice	 0.8798 
# Seg-FBeta	 0.9425 
# Seg-MIoU	 0.3927 
#############################################


#S Seg-MIoU increase (0.392697 --> 0.396285).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0198202	 valid_loss	 0.0174393
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9906 
# Seg-AP	 0.9621 
# Seg-Dice	 0.8843 
# Seg-FBeta	 0.9445 
# Seg-MIoU	 0.3963 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=11 step=1375 #######
# train_loss	 0.0195452	 valid_loss	 0.0172539
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9904 
# Seg-AP	 0.9625 
# Seg-Dice	 0.8821 
# Seg-FBeta	 0.9437 
# Seg-MIoU	 0.3945 
##############################################


#S EarlyStopping counter: 2 out of 5
####### validation epoch=12 step=1500 #######
# train_loss	 0.0193013	 valid_loss	 0.0169739
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9906 
# Seg-AP	 0.9627 
# Seg-Dice	 0.8841 
# Seg-FBeta	 0.9447 
# Seg-MIoU	 0.3961 
##############################################


#S Seg-MIoU increase (0.396285 --> 0.399017).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.0189591	 valid_loss	 0.0165750
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9909 
# Seg-AP	 0.9632 
# Seg-Dice	 0.8876 
# Seg-FBeta	 0.9463 
# Seg-MIoU	 0.3990 
##############################################


#S Seg-MIoU increase (0.399017 --> 0.402739).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.0184573	 valid_loss	 0.0159973
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9913 
# Seg-AP	 0.9639 
# Seg-Dice	 0.8922 
# Seg-FBeta	 0.9485 
# Seg-MIoU	 0.4027 
##############################################


#S Seg-MIoU increase (0.402739 --> 0.407898).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.0177810	 valid_loss	 0.0152467
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9919 
# Seg-AP	 0.9649 
# Seg-Dice	 0.8985 
# Seg-FBeta	 0.9514 
# Seg-MIoU	 0.4079 
##############################################


#S Seg-MIoU increase (0.407898 --> 0.414245).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.0169531	 valid_loss	 0.0143490
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9660 
# Seg-Dice	 0.9062 
# Seg-FBeta	 0.9549 
# Seg-MIoU	 0.4142 
##############################################


#S Seg-MIoU increase (0.414245 --> 0.420664).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.0160278	 valid_loss	 0.0134079
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9932 
# Seg-AP	 0.9674 
# Seg-Dice	 0.9138 
# Seg-FBeta	 0.9584 
# Seg-MIoU	 0.4207 
##############################################


#S Seg-MIoU increase (0.420664 --> 0.426923).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.0150466	 valid_loss	 0.0124439
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9938 
# Seg-AP	 0.9689 
# Seg-Dice	 0.9211 
# Seg-FBeta	 0.9618 
# Seg-MIoU	 0.4269 
##############################################


#S Seg-MIoU increase (0.426923 --> 0.432076).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.0140949	 valid_loss	 0.0115482
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9943 
# Seg-AP	 0.9705 
# Seg-Dice	 0.9271 
# Seg-FBeta	 0.9646 
# Seg-MIoU	 0.4321 
##############################################


#S Seg-MIoU increase (0.432076 --> 0.436626).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.0132024	 valid_loss	 0.0107257
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9948 
# Seg-AP	 0.9721 
# Seg-Dice	 0.9323 
# Seg-FBeta	 0.9671 
# Seg-MIoU	 0.4366 
##############################################


#S Seg-MIoU increase (0.436626 --> 0.440494).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.0124039	 valid_loss	 0.0100173
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9736 
# Seg-Dice	 0.9367 
# Seg-FBeta	 0.9692 
# Seg-MIoU	 0.4405 
##############################################


#S Seg-MIoU increase (0.440494 --> 0.443665).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.0116973	 valid_loss	 0.0094116
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9954 
# Seg-AP	 0.9750 
# Seg-Dice	 0.9403 
# Seg-FBeta	 0.9709 
# Seg-MIoU	 0.4437 
##############################################


#S Seg-MIoU increase (0.443665 --> 0.446322).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.0111129	 valid_loss	 0.0089006
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9957 
# Seg-AP	 0.9762 
# Seg-Dice	 0.9433 
# Seg-FBeta	 0.9724 
# Seg-MIoU	 0.4463 
##############################################


#S Seg-MIoU increase (0.446322 --> 0.447956).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0106317	 valid_loss	 0.0084963
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9772 
# Seg-Dice	 0.9451 
# Seg-FBeta	 0.9733 
# Seg-MIoU	 0.4480 
##############################################


#S Seg-MIoU increase (0.447956 --> 0.449436).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0102471	 valid_loss	 0.0081884
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9781 
# Seg-Dice	 0.9467 
# Seg-FBeta	 0.9742 
# Seg-MIoU	 0.4494 
##############################################


#S Seg-MIoU increase (0.449436 --> 0.450261).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0099544	 valid_loss	 0.0079538
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9786 
# Seg-Dice	 0.9476 
# Seg-FBeta	 0.9747 
# Seg-MIoU	 0.4503 
##############################################


#S Seg-MIoU increase (0.450261 --> 0.452288).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0097483	 valid_loss	 0.0077693
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9791 
# Seg-Dice	 0.9499 
# Seg-FBeta	 0.9756 
# Seg-MIoU	 0.4523 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=28 step=3500 #######
# train_loss	 0.0095923	 valid_loss	 0.0076857
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9794 
# Seg-Dice	 0.9493 
# Seg-FBeta	 0.9755 
# Seg-MIoU	 0.4518 
##############################################


#S Seg-MIoU increase (0.452288 --> 0.452620).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0094932	 valid_loss	 0.0075942
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9796 
# Seg-Dice	 0.9502 
# Seg-FBeta	 0.9759 
# Seg-MIoU	 0.4526 
##############################################


#S Seg-MIoU increase (0.452620 --> 0.453510).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.0094278	 valid_loss	 0.0075505
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9797 
# Seg-Dice	 0.9512 
# Seg-FBeta	 0.9763 
# Seg-MIoU	 0.4535 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=3875 #######
# train_loss	 0.0093921	 valid_loss	 0.0075179
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9797 
# Seg-Dice	 0.9500 
# Seg-FBeta	 0.9759 
# Seg-MIoU	 0.4524 
##############################################


#S Seg-MIoU increase (0.453510 --> 0.453613).  Saving model ...
####### validation epoch=32 step=4000 #######
# train_loss	 0.0093454	 valid_loss	 0.0074664
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9799 
# Seg-Dice	 0.9513 
# Seg-FBeta	 0.9764 
# Seg-MIoU	 0.4536 
##############################################


#S Seg-MIoU increase (0.453613 --> 0.453652).  Saving model ...
####### validation epoch=33 step=4125 #######
# train_loss	 0.0092841	 valid_loss	 0.0074047
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9963 
# Seg-AP	 0.9801 
# Seg-Dice	 0.9514 
# Seg-FBeta	 0.9764 
# Seg-MIoU	 0.4537 
##############################################


#S Seg-MIoU increase (0.453652 --> 0.454206).  Saving model ...
####### validation epoch=34 step=4250 #######
# train_loss	 0.0091890	 valid_loss	 0.0073110
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9804 
# Seg-Dice	 0.9520 
# Seg-FBeta	 0.9767 
# Seg-MIoU	 0.4542 
##############################################


#S Seg-MIoU increase (0.454206 --> 0.454597).  Saving model ...
####### validation epoch=35 step=4375 #######
# train_loss	 0.0090616	 valid_loss	 0.0071586
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9964 
# Seg-AP	 0.9807 
# Seg-Dice	 0.9524 
# Seg-FBeta	 0.9770 
# Seg-MIoU	 0.4546 
##############################################


#S Seg-MIoU increase (0.454597 --> 0.455635).  Saving model ...
####### validation epoch=36 step=4500 #######
# train_loss	 0.0088879	 valid_loss	 0.0069813
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9965 
# Seg-AP	 0.9812 
# Seg-Dice	 0.9536 
# Seg-FBeta	 0.9775 
# Seg-MIoU	 0.4556 
##############################################


#S Seg-MIoU increase (0.455635 --> 0.456756).  Saving model ...
####### validation epoch=37 step=4625 #######
# train_loss	 0.0086860	 valid_loss	 0.0067716
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9966 
# Seg-AP	 0.9817 
# Seg-Dice	 0.9548 
# Seg-FBeta	 0.9781 
# Seg-MIoU	 0.4568 
##############################################


#S Seg-MIoU increase (0.456756 --> 0.458783).  Saving model ...
####### validation epoch=38 step=4750 #######
# train_loss	 0.0084490	 valid_loss	 0.0065436
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9823 
# Seg-Dice	 0.9570 
# Seg-FBeta	 0.9791 
# Seg-MIoU	 0.4588 
##############################################


#S Seg-MIoU increase (0.458783 --> 0.459099).  Saving model ...
####### validation epoch=39 step=4875 #######
# train_loss	 0.0081911	 valid_loss	 0.0063065
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9968 
# Seg-AP	 0.9829 
# Seg-Dice	 0.9573 
# Seg-FBeta	 0.9794 
# Seg-MIoU	 0.4591 
##############################################


#S Seg-MIoU increase (0.459099 --> 0.459945).  Saving model ...
####### validation epoch=40 step=5000 #######
# train_loss	 0.0079371	 valid_loss	 0.0060750
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9835 
# Seg-Dice	 0.9583 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4599 
##############################################




# ------ ending training ------ #


####### validation epoch=40 step=5000 #######
# train_loss	 0.0079371	 valid_loss	 0.0060750
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9969 
# Seg-AP	 0.9835 
# Seg-Dice	 0.9583 
# Seg-FBeta	 0.9799 
# Seg-MIoU	 0.4599 
##############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 209, in train_main
    test_results.append([name]+list(values[0]))
IndexError: index 0 is out of bounds for axis 0 with size 0
# ------ training named MSFSegNet-31+51-32-tanh-01111-bs32-lr2.0e-03-BCE-SGD-S4 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.128623).  Saving model ...
####### validation epoch=1 step=125 #######
# train_loss	 0.2583877	 valid_loss	 0.0853352
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.8960 
# Seg-AP	 0.9077 
# Seg-Dice	 0.4092 
# Seg-FBeta	 0.6324 
# Seg-MIoU	 0.1286 
############################################


#S Seg-MIoU increase (0.128623 --> 0.260618).  Saving model ...
####### validation epoch=2 step=250 #######
# train_loss	 0.0644647	 valid_loss	 0.0459964
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9670 
# Seg-AP	 0.9402 
# Seg-Dice	 0.6852 
# Seg-FBeta	 0.8405 
# Seg-MIoU	 0.2606 
############################################


#S Seg-MIoU increase (0.260618 --> 0.324749).  Saving model ...
####### validation epoch=3 step=375 #######
# train_loss	 0.0407141	 valid_loss	 0.0327248
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9807 
# Seg-AP	 0.9481 
# Seg-Dice	 0.7875 
# Seg-FBeta	 0.8970 
# Seg-MIoU	 0.3247 
############################################


#S Seg-MIoU increase (0.324749 --> 0.351419).  Saving model ...
####### validation epoch=4 step=500 #######
# train_loss	 0.0312997	 valid_loss	 0.0262590
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9848 
# Seg-AP	 0.9529 
# Seg-Dice	 0.8255 
# Seg-FBeta	 0.9162 
# Seg-MIoU	 0.3514 
############################################


#S Seg-MIoU increase (0.351419 --> 0.368843).  Saving model ...
####### validation epoch=5 step=625 #######
# train_loss	 0.0264137	 valid_loss	 0.0226629
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9873 
# Seg-AP	 0.9560 
# Seg-Dice	 0.8490 
# Seg-FBeta	 0.9277 
# Seg-MIoU	 0.3688 
############################################


#S Seg-MIoU increase (0.368843 --> 0.379016).  Saving model ...
####### validation epoch=6 step=750 #######
# train_loss	 0.0235495	 valid_loss	 0.0204515
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9885 
# Seg-AP	 0.9582 
# Seg-Dice	 0.8623 
# Seg-FBeta	 0.9342 
# Seg-MIoU	 0.3790 
############################################


#S Seg-MIoU increase (0.379016 --> 0.385846).  Saving model ...
####### validation epoch=7 step=875 #######
# train_loss	 0.0218068	 valid_loss	 0.0190895
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9894 
# Seg-AP	 0.9597 
# Seg-Dice	 0.8711 
# Seg-FBeta	 0.9384 
# Seg-MIoU	 0.3858 
############################################


#S Seg-MIoU increase (0.385846 --> 0.391607).  Saving model ...
####### validation epoch=8 step=1000 #######
# train_loss	 0.0207283	 valid_loss	 0.0182874
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9901 
# Seg-AP	 0.9606 
# Seg-Dice	 0.8784 
# Seg-FBeta	 0.9418 
# Seg-MIoU	 0.3916 
#############################################


#S Seg-MIoU increase (0.391607 --> 0.394021).  Saving model ...
####### validation epoch=9 step=1125 #######
# train_loss	 0.0200799	 valid_loss	 0.0177931
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9903 
# Seg-AP	 0.9612 
# Seg-Dice	 0.8814 
# Seg-FBeta	 0.9433 
# Seg-MIoU	 0.3940 
#############################################


#S Seg-MIoU increase (0.394021 --> 0.395049).  Saving model ...
####### validation epoch=10 step=1250 #######
# train_loss	 0.0196706	 valid_loss	 0.0174737
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9905 
# Seg-AP	 0.9616 
# Seg-Dice	 0.8827 
# Seg-FBeta	 0.9439 
# Seg-MIoU	 0.3950 
##############################################


#S Seg-MIoU increase (0.395049 --> 0.395484).  Saving model ...
####### validation epoch=11 step=1375 #######
# train_loss	 0.0193890	 valid_loss	 0.0172358
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9905 
# Seg-AP	 0.9619 
# Seg-Dice	 0.8833 
# Seg-FBeta	 0.9443 
# Seg-MIoU	 0.3955 
##############################################


#S Seg-MIoU increase (0.395484 --> 0.398450).  Saving model ...
####### validation epoch=12 step=1500 #######
# train_loss	 0.0191260	 valid_loss	 0.0169478
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9908 
# Seg-AP	 0.9623 
# Seg-Dice	 0.8869 
# Seg-FBeta	 0.9459 
# Seg-MIoU	 0.3984 
##############################################


#S Seg-MIoU increase (0.398450 --> 0.400332).  Saving model ...
####### validation epoch=13 step=1625 #######
# train_loss	 0.0187638	 valid_loss	 0.0165238
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9911 
# Seg-AP	 0.9628 
# Seg-Dice	 0.8893 
# Seg-FBeta	 0.9471 
# Seg-MIoU	 0.4003 
##############################################


#S Seg-MIoU increase (0.400332 --> 0.404846).  Saving model ...
####### validation epoch=14 step=1750 #######
# train_loss	 0.0182706	 valid_loss	 0.0159299
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9916 
# Seg-AP	 0.9636 
# Seg-Dice	 0.8948 
# Seg-FBeta	 0.9496 
# Seg-MIoU	 0.4048 
##############################################


#S Seg-MIoU increase (0.404846 --> 0.409238).  Saving model ...
####### validation epoch=15 step=1875 #######
# train_loss	 0.0175591	 valid_loss	 0.0151501
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9920 
# Seg-AP	 0.9647 
# Seg-Dice	 0.9002 
# Seg-FBeta	 0.9522 
# Seg-MIoU	 0.4092 
##############################################


#S Seg-MIoU increase (0.409238 --> 0.414496).  Saving model ...
####### validation epoch=16 step=2000 #######
# train_loss	 0.0167032	 valid_loss	 0.0142364
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9926 
# Seg-AP	 0.9661 
# Seg-Dice	 0.9065 
# Seg-FBeta	 0.9552 
# Seg-MIoU	 0.4145 
##############################################


#S Seg-MIoU increase (0.414496 --> 0.420597).  Saving model ...
####### validation epoch=17 step=2125 #######
# train_loss	 0.0157437	 valid_loss	 0.0132616
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9932 
# Seg-AP	 0.9676 
# Seg-Dice	 0.9137 
# Seg-FBeta	 0.9585 
# Seg-MIoU	 0.4206 
##############################################


#S Seg-MIoU increase (0.420597 --> 0.426391).  Saving model ...
####### validation epoch=18 step=2250 #######
# train_loss	 0.0147522	 valid_loss	 0.0122833
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9938 
# Seg-AP	 0.9692 
# Seg-Dice	 0.9205 
# Seg-FBeta	 0.9617 
# Seg-MIoU	 0.4264 
##############################################


#S Seg-MIoU increase (0.426391 --> 0.430693).  Saving model ...
####### validation epoch=19 step=2375 #######
# train_loss	 0.0137952	 valid_loss	 0.0113818
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9942 
# Seg-AP	 0.9708 
# Seg-Dice	 0.9255 
# Seg-FBeta	 0.9642 
# Seg-MIoU	 0.4307 
##############################################


#S Seg-MIoU increase (0.430693 --> 0.436776).  Saving model ...
####### validation epoch=20 step=2500 #######
# train_loss	 0.0129137	 valid_loss	 0.0105613
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9948 
# Seg-AP	 0.9724 
# Seg-Dice	 0.9325 
# Seg-FBeta	 0.9673 
# Seg-MIoU	 0.4368 
##############################################


#S Seg-MIoU increase (0.436776 --> 0.440081).  Saving model ...
####### validation epoch=21 step=2625 #######
# train_loss	 0.0121369	 valid_loss	 0.0098604
# current_lr	 0.002000	 init_lr	 0.002000
# Seg-ACC	 0.9951 
# Seg-AP	 0.9737 
# Seg-Dice	 0.9362 
# Seg-FBeta	 0.9691 
# Seg-MIoU	 0.4401 
##############################################


#S Seg-MIoU increase (0.440081 --> 0.442808).  Saving model ...
####### validation epoch=22 step=2750 #######
# train_loss	 0.0114634	 valid_loss	 0.0092773
# current_lr	 0.001956	 init_lr	 0.002000
# Seg-ACC	 0.9953 
# Seg-AP	 0.9749 
# Seg-Dice	 0.9393 
# Seg-FBeta	 0.9706 
# Seg-MIoU	 0.4428 
##############################################


#S Seg-MIoU increase (0.442808 --> 0.445648).  Saving model ...
####### validation epoch=23 step=2875 #######
# train_loss	 0.0109145	 valid_loss	 0.0087939
# current_lr	 0.001828	 init_lr	 0.002000
# Seg-ACC	 0.9956 
# Seg-AP	 0.9760 
# Seg-Dice	 0.9425 
# Seg-FBeta	 0.9721 
# Seg-MIoU	 0.4456 
##############################################


#S Seg-MIoU increase (0.445648 --> 0.447756).  Saving model ...
####### validation epoch=24 step=3000 #######
# train_loss	 0.0104598	 valid_loss	 0.0084012
# current_lr	 0.001629	 init_lr	 0.002000
# Seg-ACC	 0.9958 
# Seg-AP	 0.9769 
# Seg-Dice	 0.9449 
# Seg-FBeta	 0.9733 
# Seg-MIoU	 0.4478 
##############################################


#S Seg-MIoU increase (0.447756 --> 0.448868).  Saving model ...
####### validation epoch=25 step=3125 #######
# train_loss	 0.0101032	 valid_loss	 0.0081163
# current_lr	 0.001378	 init_lr	 0.002000
# Seg-ACC	 0.9959 
# Seg-AP	 0.9776 
# Seg-Dice	 0.9461 
# Seg-FBeta	 0.9739 
# Seg-MIoU	 0.4489 
##############################################


#S Seg-MIoU increase (0.448868 --> 0.449864).  Saving model ...
####### validation epoch=26 step=3250 #######
# train_loss	 0.0098259	 valid_loss	 0.0078952
# current_lr	 0.001100	 init_lr	 0.002000
# Seg-ACC	 0.9960 
# Seg-AP	 0.9781 
# Seg-Dice	 0.9472 
# Seg-FBeta	 0.9745 
# Seg-MIoU	 0.4499 
##############################################


#S Seg-MIoU increase (0.449864 --> 0.450850).  Saving model ...
####### validation epoch=27 step=3375 #######
# train_loss	 0.0096352	 valid_loss	 0.0077455
# current_lr	 0.000822	 init_lr	 0.002000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9785 
# Seg-Dice	 0.9483 
# Seg-FBeta	 0.9750 
# Seg-MIoU	 0.4508 
##############################################


#S Seg-MIoU increase (0.450850 --> 0.451348).  Saving model ...
####### validation epoch=28 step=3500 #######
# train_loss	 0.0094919	 valid_loss	 0.0076384
# current_lr	 0.000571	 init_lr	 0.002000
# Seg-ACC	 0.9961 
# Seg-AP	 0.9787 
# Seg-Dice	 0.9488 
# Seg-FBeta	 0.9753 
# Seg-MIoU	 0.4513 
##############################################


#S Seg-MIoU increase (0.451348 --> 0.451941).  Saving model ...
####### validation epoch=29 step=3625 #######
# train_loss	 0.0094030	 valid_loss	 0.0075688
# current_lr	 0.000372	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9789 
# Seg-Dice	 0.9495 
# Seg-FBeta	 0.9756 
# Seg-MIoU	 0.4519 
##############################################


#S Seg-MIoU increase (0.451941 --> 0.452256).  Saving model ...
####### validation epoch=30 step=3750 #######
# train_loss	 0.0093500	 valid_loss	 0.0075263
# current_lr	 0.000244	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9790 
# Seg-Dice	 0.9498 
# Seg-FBeta	 0.9757 
# Seg-MIoU	 0.4523 
##############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=31 step=3875 #######
# train_loss	 0.0093075	 valid_loss	 0.0074907
# current_lr	 0.000200	 init_lr	 0.002000
# Seg-ACC	 0.9962 
# Seg-AP	 0.9790 
