nohup: ignoring input
# train_loss	 0.0575701	 valid_loss	 0.0545563
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9570 
# Seg-AP	 0.9470 
# Seg-Dice	 0.6263 
# Seg-FBeta	 0.8052 
# Seg-MIoU	 0.2280 
##############################################


#S Seg-MIoU increase (0.228039 --> 0.237048).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0557298	 valid_loss	 0.0525865
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9600 
# Seg-AP	 0.9481 
# Seg-Dice	 0.6431 
# Seg-FBeta	 0.8161 
# Seg-MIoU	 0.2370 
##############################################


#S Seg-MIoU increase (0.237048 --> 0.247738).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0536420	 valid_loss	 0.0504214
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9633 
# Seg-AP	 0.9498 
# Seg-Dice	 0.6625 
# Seg-FBeta	 0.8283 
# Seg-MIoU	 0.2477 
##############################################


#S Seg-MIoU increase (0.247738 --> 0.257056).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0514340	 valid_loss	 0.0481727
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9659 
# Seg-AP	 0.9510 
# Seg-Dice	 0.6790 
# Seg-FBeta	 0.8385 
# Seg-MIoU	 0.2571 
##############################################


#S Seg-MIoU increase (0.257056 --> 0.268640).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0492253	 valid_loss	 0.0459472
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9690 
# Seg-AP	 0.9521 
# Seg-Dice	 0.6989 
# Seg-FBeta	 0.8503 
# Seg-MIoU	 0.2686 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0492253	 valid_loss	 0.0459472
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9690 
# Seg-AP	 0.9521 
# Seg-Dice	 0.6989 
# Seg-FBeta	 0.8503 
# Seg-MIoU	 0.2686 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
multiprocessing.pool.RemoteTraceback: 
"""
Traceback (most recent call last):
  File "/home/htwang/.conda/envs/torch/lib/python3.8/multiprocessing/pool.py", line 125, in worker
    result = (True, func(*args, **kwds))
  File "/home/htwang/.conda/envs/torch/lib/python3.8/multiprocessing/pool.py", line 51, in starmapstar
    return list(itertools.starmap(args[0], args[1]))
  File "/home/htwang/research/seismic/RMO_picking/Cascade_RMO_Code/./models/cascade_method/train_util.py", line 132, in single_task
    metrics_RCP = compute_metrics.RCP_metrics(gth, curve_dict_smooth, field_auto, curve_manual, field_manual, k=5, thre_rate=0.4)
  File "/home/htwang/research/seismic/RMO_picking/Cascade_RMO_Code/./utils/metrics_tools.py", line 47, in RCP_metrics
    ase_list = ASE(gth, RCP_hat.values())
  File "/home/htwang/research/seismic/RMO_picking/Cascade_RMO_Code/./utils/metrics_tools.py", line 68, in ASE
    se_list.append(np.mean(gth[curve[:, 1]-1, curve[:, 0]-1]))
IndexError: index 901 is out of bounds for axis 0 with size 901
"""

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "models/cascade_method/train_run.py", line 216, in <module>
    train_main()
  File "models/cascade_method/train_run.py", line 205, in train_main
    test_df = train_class.test_step(test_dl, agc_list, save_name, config.save_num, hyper_para)
  File "/home/htwang/research/seismic/RMO_picking/Cascade_RMO_Code/./models/cascade_method/train_util.py", line 465, in test_step
    pool.starmap(single_task, param_list)
  File "/home/htwang/.conda/envs/torch/lib/python3.8/multiprocessing/pool.py", line 372, in starmap
    return self._map_async(func, iterable, starmapstar, chunksize).get()
  File "/home/htwang/.conda/envs/torch/lib/python3.8/multiprocessing/pool.py", line 771, in get
    raise self._value
IndexError: index 901 is out of bounds for axis 0 with size 901
# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-04-BCE-SGD-S2 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.018111).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.4761360	 valid_loss	 0.3802087
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.0365 
# Seg-AP	 0.5452 
# Seg-Dice	 0.0699 
# Seg-FBeta	 0.1582 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018111 --> 0.018201).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.3250962	 valid_loss	 0.2778912
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.0414 
# Seg-AP	 0.7466 
# Seg-Dice	 0.0702 
# Seg-FBeta	 0.1588 
# Seg-MIoU	 0.0182 
############################################


#S Seg-MIoU increase (0.018201 --> 0.018632).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.2491787	 valid_loss	 0.2215365
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.0645 
# Seg-AP	 0.7974 
# Seg-Dice	 0.0718 
# Seg-FBeta	 0.1621 
# Seg-MIoU	 0.0186 
############################################


#S Seg-MIoU increase (0.018632 --> 0.019362).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.2053664	 valid_loss	 0.1876638
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.1012 
# Seg-AP	 0.8292 
# Seg-Dice	 0.0746 
# Seg-FBeta	 0.1676 
# Seg-MIoU	 0.0194 
#############################################


#S Seg-MIoU increase (0.019362 --> 0.020661).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.1784289	 valid_loss	 0.1663414
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.1601 
# Seg-AP	 0.8523 
# Seg-Dice	 0.0794 
# Seg-FBeta	 0.1772 
# Seg-MIoU	 0.0207 
#############################################


#S Seg-MIoU increase (0.020661 --> 0.023791).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.1611765	 valid_loss	 0.1528870
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.2756 
# Seg-AP	 0.8675 
# Seg-Dice	 0.0908 
# Seg-FBeta	 0.1998 
# Seg-MIoU	 0.0238 
#############################################


#S Seg-MIoU increase (0.023791 --> 0.030064).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.1499831	 valid_loss	 0.1436798
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.4345 
# Seg-AP	 0.8763 
# Seg-Dice	 0.1134 
# Seg-FBeta	 0.2423 
# Seg-MIoU	 0.0301 
#############################################


#S Seg-MIoU increase (0.030064 --> 0.033551).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.1428692	 valid_loss	 0.1382106
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.4971 
# Seg-AP	 0.8823 
# Seg-Dice	 0.1258 
# Seg-FBeta	 0.2644 
# Seg-MIoU	 0.0336 
#############################################


#S Seg-MIoU increase (0.033551 --> 0.037415).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.1384055	 valid_loss	 0.1347083
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.5528 
# Seg-AP	 0.8855 
# Seg-Dice	 0.1392 
# Seg-FBeta	 0.2878 
# Seg-MIoU	 0.0374 
#############################################


#S Seg-MIoU increase (0.037415 --> 0.038475).  Saving model ...
####### validation epoch=10 step=2500 #######
# train_loss	 0.1356589	 valid_loss	 0.1326855
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.5662 
# Seg-AP	 0.8881 
# Seg-Dice	 0.1429 
# Seg-FBeta	 0.2940 
# Seg-MIoU	 0.0385 
##############################################


#S Seg-MIoU increase (0.038475 --> 0.043447).  Saving model ...
####### validation epoch=11 step=2750 #######
# train_loss	 0.1337370	 valid_loss	 0.1309278
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.6199 
# Seg-AP	 0.8895 
# Seg-Dice	 0.1599 
# Seg-FBeta	 0.3222 
# Seg-MIoU	 0.0434 
##############################################


#S Seg-MIoU increase (0.043447 --> 0.046720).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.1318996	 valid_loss	 0.1289546
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.6491 
# Seg-AP	 0.8916 
# Seg-Dice	 0.1709 
# Seg-FBeta	 0.3399 
# Seg-MIoU	 0.0467 
##############################################


#S Seg-MIoU increase (0.046720 --> 0.052136).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.1294104	 valid_loss	 0.1259132
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.6893 
# Seg-AP	 0.8947 
# Seg-Dice	 0.1888 
# Seg-FBeta	 0.3677 
# Seg-MIoU	 0.0521 
##############################################


#S Seg-MIoU increase (0.052136 --> 0.056628).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.1258101	 valid_loss	 0.1215712
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.7168 
# Seg-AP	 0.8984 
# Seg-Dice	 0.2034 
# Seg-FBeta	 0.3895 
# Seg-MIoU	 0.0566 
##############################################


#S Seg-MIoU increase (0.056628 --> 0.062995).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.1208173	 valid_loss	 0.1159096
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.7492 
# Seg-AP	 0.9040 
# Seg-Dice	 0.2238 
# Seg-FBeta	 0.4185 
# Seg-MIoU	 0.0630 
##############################################


#S Seg-MIoU increase (0.062995 --> 0.072488).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.1145431	 valid_loss	 0.1091314
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.7868 
# Seg-AP	 0.9104 
# Seg-Dice	 0.2532 
# Seg-FBeta	 0.4584 
# Seg-MIoU	 0.0725 
##############################################


#S Seg-MIoU increase (0.072488 --> 0.084765).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.1073581	 valid_loss	 0.1015658
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.8230 
# Seg-AP	 0.9161 
# Seg-Dice	 0.2899 
# Seg-FBeta	 0.5045 
# Seg-MIoU	 0.0848 
##############################################


#S Seg-MIoU increase (0.084765 --> 0.100914).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0997676	 valid_loss	 0.0939227
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.8572 
# Seg-AP	 0.9220 
# Seg-Dice	 0.3358 
# Seg-FBeta	 0.5576 
# Seg-MIoU	 0.1009 
##############################################


#S Seg-MIoU increase (0.100914 --> 0.119933).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0922936	 valid_loss	 0.0864944
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.8856 
# Seg-AP	 0.9271 
# Seg-Dice	 0.3868 
# Seg-FBeta	 0.6110 
# Seg-MIoU	 0.1199 
##############################################


#S Seg-MIoU increase (0.119933 --> 0.140960).  Saving model ...
####### validation epoch=20 step=5000 #######
# train_loss	 0.0853060	 valid_loss	 0.0798075
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9081 
# Seg-AP	 0.9310 
# Seg-Dice	 0.4397 
# Seg-FBeta	 0.6611 
# Seg-MIoU	 0.1410 
##############################################


#S Seg-MIoU increase (0.140960 --> 0.164884).  Saving model ...
####### validation epoch=21 step=5250 #######
# train_loss	 0.0790776	 valid_loss	 0.0739175
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.9267 
# Seg-AP	 0.9346 
# Seg-Dice	 0.4959 
# Seg-FBeta	 0.7093 
# Seg-MIoU	 0.1649 
##############################################


#S Seg-MIoU increase (0.164884 --> 0.186450).  Saving model ...
####### validation epoch=22 step=5500 #######
# train_loss	 0.0736680	 valid_loss	 0.0689245
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9394 
# Seg-AP	 0.9373 
# Seg-Dice	 0.5431 
# Seg-FBeta	 0.7462 
# Seg-MIoU	 0.1864 
##############################################


#S Seg-MIoU increase (0.186450 --> 0.201306).  Saving model ...
####### validation epoch=23 step=5750 #######
# train_loss	 0.0691723	 valid_loss	 0.0648946
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9465 
# Seg-AP	 0.9395 
# Seg-Dice	 0.5740 
# Seg-FBeta	 0.7689 
# Seg-MIoU	 0.2013 
##############################################


#S Seg-MIoU increase (0.201306 --> 0.214343).  Saving model ...
####### validation epoch=24 step=6000 #######
# train_loss	 0.0655556	 valid_loss	 0.0616518
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9520 
# Seg-AP	 0.9407 
# Seg-Dice	 0.6000 
# Seg-FBeta	 0.7870 
# Seg-MIoU	 0.2143 
##############################################


#S Seg-MIoU increase (0.214343 --> 0.227793).  Saving model ...
####### validation epoch=25 step=6250 #######
# train_loss	 0.0627199	 valid_loss	 0.0591185
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9570 
# Seg-AP	 0.9421 
# Seg-Dice	 0.6259 
# Seg-FBeta	 0.8044 
# Seg-MIoU	 0.2278 
##############################################


#S Seg-MIoU increase (0.227793 --> 0.237895).  Saving model ...
####### validation epoch=26 step=6500 #######
# train_loss	 0.0605574	 valid_loss	 0.0572222
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9603 
# Seg-AP	 0.9429 
# Seg-Dice	 0.6447 
# Seg-FBeta	 0.8165 
# Seg-MIoU	 0.2379 
##############################################


#S Seg-MIoU increase (0.237895 --> 0.242180).  Saving model ...
####### validation epoch=27 step=6750 #######
# train_loss	 0.0589902	 valid_loss	 0.0559558
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9617 
# Seg-AP	 0.9437 
# Seg-Dice	 0.6525 
# Seg-FBeta	 0.8215 
# Seg-MIoU	 0.2422 
##############################################


#S Seg-MIoU increase (0.242180 --> 0.243471).  Saving model ...
####### validation epoch=28 step=7000 #######
# train_loss	 0.0579211	 valid_loss	 0.0551085
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9621 
# Seg-AP	 0.9439 
# Seg-Dice	 0.6548 
# Seg-FBeta	 0.8229 
# Seg-MIoU	 0.2435 
##############################################


#S Seg-MIoU increase (0.243471 --> 0.248692).  Saving model ...
####### validation epoch=29 step=7250 #######
# train_loss	 0.0572158	 valid_loss	 0.0544947
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9636 
# Seg-AP	 0.9441 
# Seg-Dice	 0.6642 
# Seg-FBeta	 0.8287 
# Seg-MIoU	 0.2487 
##############################################


#S Seg-MIoU increase (0.248692 --> 0.248947).  Saving model ...
####### validation epoch=30 step=7500 #######
# train_loss	 0.0567474	 valid_loss	 0.0541884
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9637 
# Seg-AP	 0.9443 
# Seg-Dice	 0.6647 
# Seg-FBeta	 0.8290 
# Seg-MIoU	 0.2489 
##############################################


#S Seg-MIoU increase (0.248947 --> 0.249431).  Saving model ...
####### validation epoch=31 step=7750 #######
# train_loss	 0.0564109	 valid_loss	 0.0539236
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.9638 
# Seg-AP	 0.9444 
# Seg-Dice	 0.6655 
# Seg-FBeta	 0.8295 
# Seg-MIoU	 0.2494 
##############################################


#S Seg-MIoU increase (0.249431 --> 0.250927).  Saving model ...
####### validation epoch=32 step=8000 #######
# train_loss	 0.0561134	 valid_loss	 0.0535874
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.9643 
# Seg-AP	 0.9445 
# Seg-Dice	 0.6682 
# Seg-FBeta	 0.8312 
# Seg-MIoU	 0.2509 
##############################################


#S Seg-MIoU increase (0.250927 --> 0.255011).  Saving model ...
####### validation epoch=33 step=8250 #######
# train_loss	 0.0556499	 valid_loss	 0.0530026
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.9654 
# Seg-AP	 0.9446 
# Seg-Dice	 0.6754 
# Seg-FBeta	 0.8356 
# Seg-MIoU	 0.2550 
##############################################


#S Seg-MIoU increase (0.255011 --> 0.258482).  Saving model ...
####### validation epoch=34 step=8500 #######
# train_loss	 0.0550446	 valid_loss	 0.0522330
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.9664 
# Seg-AP	 0.9451 
# Seg-Dice	 0.6815 
# Seg-FBeta	 0.8392 
# Seg-MIoU	 0.2585 
##############################################


#S Seg-MIoU increase (0.258482 --> 0.261517).  Saving model ...
####### validation epoch=35 step=8750 #######
# train_loss	 0.0541041	 valid_loss	 0.0511722
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.9672 
# Seg-AP	 0.9457 
# Seg-Dice	 0.6867 
# Seg-FBeta	 0.8424 
# Seg-MIoU	 0.2615 
##############################################


#S Seg-MIoU increase (0.261517 --> 0.269962).  Saving model ...
####### validation epoch=36 step=9000 #######
# train_loss	 0.0528601	 valid_loss	 0.0497427
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.9693 
# Seg-AP	 0.9461 
# Seg-Dice	 0.7011 
# Seg-FBeta	 0.8508 
# Seg-MIoU	 0.2700 
##############################################


#S Seg-MIoU increase (0.269962 --> 0.276751).  Saving model ...
####### validation epoch=37 step=9250 #######
# train_loss	 0.0513799	 valid_loss	 0.0481511
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.9710 
# Seg-AP	 0.9469 
# Seg-Dice	 0.7125 
# Seg-FBeta	 0.8574 
# Seg-MIoU	 0.2768 
##############################################


#S Seg-MIoU increase (0.276751 --> 0.285048).  Saving model ...
####### validation epoch=38 step=9500 #######
# train_loss	 0.0496752	 valid_loss	 0.0463467
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.9729 
# Seg-AP	 0.9476 
# Seg-Dice	 0.7261 
# Seg-FBeta	 0.8651 
# Seg-MIoU	 0.2850 
##############################################


#S Seg-MIoU increase (0.285048 --> 0.289111).  Saving model ...
####### validation epoch=39 step=9750 #######
# train_loss	 0.0478561	 valid_loss	 0.0446128
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.9738 
# Seg-AP	 0.9486 
# Seg-Dice	 0.7327 
# Seg-FBeta	 0.8688 
# Seg-MIoU	 0.2891 
##############################################


#S Seg-MIoU increase (0.289111 --> 0.298276).  Saving model ...
####### validation epoch=40 step=10000 #######
# train_loss	 0.0460298	 valid_loss	 0.0427237
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9757 
# Seg-AP	 0.9492 
# Seg-Dice	 0.7472 
# Seg-FBeta	 0.8767 
# Seg-MIoU	 0.2983 
###############################################




# ------ ending training ------ #


####### validation epoch=40 step=10000 #######
# train_loss	 0.0460298	 valid_loss	 0.0427237
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.9757 
# Seg-AP	 0.9492 
# Seg-Dice	 0.7472 
# Seg-FBeta	 0.8767 
# Seg-MIoU	 0.2983 
###############################################


# > Task: test-syn_us_test-AGC=31+51-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-bp-AGC=9+15-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-yz-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-sh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# > Task: test-jsh-AGC=15+31-rg=3+5.0+50.0+50-cluK=2.0-8


# ------ start test ------ #
# ------ ending test ------ #


# ------ training named MSFSegNet-31+51-32-tanh-01111-bs16-lr1.0e-04-BCE-SGD-S3 start ------ #
#S Seg-MIoU increase (0.000000 --> 0.018117).  Saving model ...
####### validation epoch=1 step=250 #######
# train_loss	 0.5246539	 valid_loss	 0.4074924
# current_lr	 0.000100	 init_lr	 0.000100
# Seg-ACC	 0.0368 
# Seg-AP	 0.4531 
# Seg-Dice	 0.0699 
# Seg-FBeta	 0.1582 
# Seg-MIoU	 0.0181 
############################################


#S Seg-MIoU increase (0.018117 --> 0.018228).  Saving model ...
####### validation epoch=2 step=500 #######
# train_loss	 0.3452809	 valid_loss	 0.2918244
# current_lr	 0.000098	 init_lr	 0.000100
# Seg-ACC	 0.0429 
# Seg-AP	 0.7072 
# Seg-Dice	 0.0703 
# Seg-FBeta	 0.1590 
# Seg-MIoU	 0.0182 
############################################


#S Seg-MIoU increase (0.018228 --> 0.018629).  Saving model ...
####### validation epoch=3 step=750 #######
# train_loss	 0.2597805	 valid_loss	 0.2292056
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.0644 
# Seg-AP	 0.7862 
# Seg-Dice	 0.0718 
# Seg-FBeta	 0.1621 
# Seg-MIoU	 0.0186 
############################################


#S Seg-MIoU increase (0.018629 --> 0.019421).  Saving model ...
####### validation epoch=4 step=1000 #######
# train_loss	 0.2113907	 valid_loss	 0.1927308
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.1042 
# Seg-AP	 0.8230 
# Seg-Dice	 0.0748 
# Seg-FBeta	 0.1680 
# Seg-MIoU	 0.0194 
#############################################


#S Seg-MIoU increase (0.019421 --> 0.020358).  Saving model ...
####### validation epoch=5 step=1250 #######
# train_loss	 0.1819131	 valid_loss	 0.1692279
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.1472 
# Seg-AP	 0.8465 
# Seg-Dice	 0.0782 
# Seg-FBeta	 0.1750 
# Seg-MIoU	 0.0204 
#############################################


#S Seg-MIoU increase (0.020358 --> 0.023633).  Saving model ...
####### validation epoch=6 step=1500 #######
# train_loss	 0.1632338	 valid_loss	 0.1546165
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.2707 
# Seg-AP	 0.8624 
# Seg-Dice	 0.0903 
# Seg-FBeta	 0.1987 
# Seg-MIoU	 0.0236 
#############################################


#S Seg-MIoU increase (0.023633 --> 0.028228).  Saving model ...
####### validation epoch=7 step=1750 #######
# train_loss	 0.1512315	 valid_loss	 0.1449741
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.3955 
# Seg-AP	 0.8729 
# Seg-Dice	 0.1069 
# Seg-FBeta	 0.2302 
# Seg-MIoU	 0.0282 
#############################################


#S Seg-MIoU increase (0.028228 --> 0.030195).  Saving model ...
####### validation epoch=8 step=2000 #######
# train_loss	 0.1435873	 valid_loss	 0.1390217
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.4374 
# Seg-AP	 0.8793 
# Seg-Dice	 0.1139 
# Seg-FBeta	 0.2431 
# Seg-MIoU	 0.0302 
#############################################


#S Seg-MIoU increase (0.030195 --> 0.033730).  Saving model ...
####### validation epoch=9 step=2250 #######
# train_loss	 0.1388868	 valid_loss	 0.1354313
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.5002 
# Seg-AP	 0.8828 
# Seg-Dice	 0.1264 
# Seg-FBeta	 0.2655 
# Seg-MIoU	 0.0337 
#############################################


#S EarlyStopping counter: 1 out of 5
####### validation epoch=10 step=2500 #######
# train_loss	 0.1359684	 valid_loss	 0.1335898
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.4999 
# Seg-AP	 0.8843 
# Seg-Dice	 0.1263 
# Seg-FBeta	 0.2653 
# Seg-MIoU	 0.0337 
##############################################


#S Seg-MIoU increase (0.033730 --> 0.043918).  Saving model ...
####### validation epoch=11 step=2750 #######
# train_loss	 0.1339047	 valid_loss	 0.1312775
# current_lr	 0.000010	 init_lr	 0.000100
# Seg-ACC	 0.6245 
# Seg-AP	 0.8873 
# Seg-Dice	 0.1615 
# Seg-FBeta	 0.3248 
# Seg-MIoU	 0.0439 
##############################################


#S Seg-MIoU increase (0.043918 --> 0.046557).  Saving model ...
####### validation epoch=12 step=3000 #######
# train_loss	 0.1319787	 valid_loss	 0.1292706
# current_lr	 0.000012	 init_lr	 0.000100
# Seg-ACC	 0.6478 
# Seg-AP	 0.8896 
# Seg-Dice	 0.1703 
# Seg-FBeta	 0.3390 
# Seg-MIoU	 0.0466 
##############################################


#S Seg-MIoU increase (0.046557 --> 0.052705).  Saving model ...
####### validation epoch=13 step=3250 #######
# train_loss	 0.1293257	 valid_loss	 0.1261517
# current_lr	 0.000019	 init_lr	 0.000100
# Seg-ACC	 0.6931 
# Seg-AP	 0.8924 
# Seg-Dice	 0.1907 
# Seg-FBeta	 0.3704 
# Seg-MIoU	 0.0527 
##############################################


#S Seg-MIoU increase (0.052705 --> 0.057536).  Saving model ...
####### validation epoch=14 step=3500 #######
# train_loss	 0.1254992	 valid_loss	 0.1215807
# current_lr	 0.000029	 init_lr	 0.000100
# Seg-ACC	 0.7219 
# Seg-AP	 0.8970 
# Seg-Dice	 0.2064 
# Seg-FBeta	 0.3936 
# Seg-MIoU	 0.0575 
##############################################


#S Seg-MIoU increase (0.057536 --> 0.064369).  Saving model ...
####### validation epoch=15 step=3750 #######
# train_loss	 0.1202441	 valid_loss	 0.1155994
# current_lr	 0.000041	 init_lr	 0.000100
# Seg-ACC	 0.7553 
# Seg-AP	 0.9024 
# Seg-Dice	 0.2281 
# Seg-FBeta	 0.4244 
# Seg-MIoU	 0.0644 
##############################################


#S Seg-MIoU increase (0.064369 --> 0.075220).  Saving model ...
####### validation epoch=16 step=4000 #######
# train_loss	 0.1136777	 valid_loss	 0.1084802
# current_lr	 0.000055	 init_lr	 0.000100
# Seg-ACC	 0.7959 
# Seg-AP	 0.9085 
# Seg-Dice	 0.2615 
# Seg-FBeta	 0.4690 
# Seg-MIoU	 0.0752 
##############################################


#S Seg-MIoU increase (0.075220 --> 0.089878).  Saving model ...
####### validation epoch=17 step=4250 #######
# train_loss	 0.1062738	 valid_loss	 0.1006780
# current_lr	 0.000069	 init_lr	 0.000100
# Seg-ACC	 0.8351 
# Seg-AP	 0.9151 
# Seg-Dice	 0.3047 
# Seg-FBeta	 0.5220 
# Seg-MIoU	 0.0899 
##############################################


#S Seg-MIoU increase (0.089878 --> 0.107151).  Saving model ...
####### validation epoch=18 step=4500 #######
# train_loss	 0.0984473	 valid_loss	 0.0928657
# current_lr	 0.000081	 init_lr	 0.000100
# Seg-ACC	 0.8677 
# Seg-AP	 0.9206 
# Seg-Dice	 0.3529 
# Seg-FBeta	 0.5758 
# Seg-MIoU	 0.1072 
##############################################


#S Seg-MIoU increase (0.107151 --> 0.126202).  Saving model ...
####### validation epoch=19 step=4750 #######
# train_loss	 0.0908079	 valid_loss	 0.0853573
# current_lr	 0.000091	 init_lr	 0.000100
# Seg-ACC	 0.8932 
# Seg-AP	 0.9257 
